n1,n2,bl1,n1,n2,bl2,n1,n2,bl3,n1,n2,bl4,n1,n2,bl5,loglik,logprior,logdens,logweight
2,6,0.11562459,5,6,0.055177634,3,5,0.11171022,4,5,0.075789319,1,6,0.096002562,-3368.945,9.0860864,-0.77375194,-3359.0851
2,6,0.13612282,5,6,0.045089387,3,5,0.10116534,4,5,0.095818078,1,6,0.10236698,-3369.4389,9.6112521,-1.4447666,-3358.3829
2,6,0.12663424,5,6,0.044592863,3,5,0.094754255,4,5,0.087889176,1,6,0.10044167,-3365.1302,9.086244,-0.39032316,-3355.6536
2,6,0.11563287,5,6,0.048735035,3,5,0.09962202,4,5,0.079603777,1,6,0.10100441,-3363.775,8.8919623,-0.11518067,-3354.7679
2,6,0.11143578,5,6,0.039588248,3,5,0.092073005,4,5,0.094325162,1,6,0.10272811,-3359.1467,8.8030062,-0.18938372,-3350.1543
2,6,0.11682066,5,6,0.046528786,3,5,0.095699643,4,5,0.085396797,1,6,0.095991307,-3363.3509,8.8087439,-0.14667834,-3354.3955
2,6,0.1165681,5,6,0.05192376,3,5,0.089712323,4,5,0.068664962,1,6,0.099311714,-3366.2861,8.5236172,-0.27923846,-3357.4833
2,6,0.12013179,5,6,0.034962654,3,5,0.087726212,4,5,0.095355872,1,6,0.095013491,-3362.056,8.6638004,-0.14549121,-3353.2467
2,6,0.1138662,5,6,0.046000187,3,5,0.092854994,4,5,0.080555915,1,6,0.10276664,-3361.5393,8.7208786,-0.029433515,-3352.789
2,6,0.11504092,5,6,0.063166226,3,5,0.10182146,4,5,0.098062575,1,6,0.10444644,-3368.3936,9.6507523,-1.1076489,-3357.6352
2,6,0.09334787,5,6,0.043254409,3,5,0.11067963,4,5,0.084681607,1,6,0.13148228,-3359.2201,9.2689159,-2.2127023,-3347.7385
2,6,0.11636742,5,6,0.036379467,3,5,0.11078467,4,5,0.10491902,1,6,0.092063316,-3365.934,9.2102779,-0.0096026613,-3356.7141
2,6,0.11305499,5,6,0.043990193,3,5,0.089788897,4,5,0.076138259,1,6,0.094706497,-3362.4988,8.3535768,-0.097524531,-3354.0477
2,6,0.10596823,5,6,0.036153157,3,5,0.08955786,4,5,0.086447987,1,6,0.12369015,-3356.5144,8.8363478,-1.5027257,-3346.1753
2,6,0.12875457,5,6,0.033312456,3,5,0.081720009,4,5,0.084357901,1,6,0.094138188,-3365.0897,8.4456624,-0.64947626,-3355.9946
2,6,0.11881097,5,6,0.043965167,3,5,0.1053096,4,5,0.086017671,1,6,0.097512442,-3364.5573,9.032317,-0.060917488,-3355.4641
2,6,0.11960931,5,6,0.02976187,3,5,0.09262208,4,5,0.072432991,1,6,0.11662528,-3361.8963,8.6210307,-1.9106639,-3351.3646
2,6,0.10687398,5,6,0.045561917,3,5,0.091092815,4,5,0.088202866,1,6,0.097462018,-3359.7324,8.5838719,-0.41582307,-3350.7327
2,6,0.12497059,5,6,0.041766981,3,5,0.096267785,4,5,0.074121094,1,6,0.10219541,-3365.3733,8.7864372,-0.29269872,-3356.2942
2,6,0.13111385,5,6,0.051352651,3,5,0.09224171,4,5,0.09553231,1,6,0.13359509,-3368.7619,10.076712,-1.1754732,-3357.5097
2,6,0.11648565,5,6,0.059218486,3,5,0.078872184,4,5,0.092812127,1,6,0.10831008,-3364.938,9.1139705,-0.42467792,-3355.3994
2,6,0.12892931,5,6,0.04059468,3,5,0.099614577,4,5,0.087235245,1,6,0.089613461,-3367.7709,8.9197455,-0.54205511,-3358.3091
2,6,0.12822337,5,6,0.034387493,3,5,0.091904989,4,5,0.080457824,1,6,0.1215917,-3363.3333,9.1313076,-1.7732439,-3352.4287
2,6,0.11287107,5,6,0.038270076,3,5,0.10349604,4,5,0.073458178,1,6,0.094830888,-3363.5999,8.4585251,-0.0871927,-3355.0542
2,6,0.099836506,5,6,0.033243794,3,5,0.10543234,4,5,0.11303457,1,6,0.12264056,-3359.1252,9.4837554,-2.2047599,-3347.4367
2,6,0.10435022,5,6,0.054540049,3,5,0.082221069,4,5,0.097548013,1,6,0.11020773,-3360.1034,8.9773417,-0.56684939,-3350.5592
2,6,0.13767928,5,6,0.061665869,3,5,0.091836973,4,5,0.078493431,1,6,0.099679821,-3374.6708,9.3871075,-3.1506104,-3362.1331
2,6,0.09454596,5,6,0.046839426,3,5,0.10103012,4,5,0.06273771,1,6,0.09874088,-3363.3439,8.0778819,-1.6917296,-3353.5743
2,6,0.096219377,5,6,0.042593365,3,5,0.095028946,4,5,0.081288353,1,6,0.10666492,-3356.7065,8.4358992,-1.516236,-3346.7544
2,6,0.12499601,5,6,0.051056976,3,5,0.080503584,4,5,0.097938227,1,6,0.095092313,-3366.6008,8.9917422,-0.66927301,-3356.9398
2,6,0.10871824,5,6,0.055826122,3,5,0.079969858,4,5,0.091302013,1,6,0.11463946,-3361.3419,9.0091139,-0.22090464,-3352.1119
2,6,0.12776083,5,6,0.050542696,3,5,0.10987562,4,5,0.075482692,1,6,0.11187937,-3369.6617,9.5108242,-0.64711832,-3359.5037
2,6,0.13606234,5,6,0.051186445,3,5,0.08788691,4,5,0.1036673,1,6,0.13241438,-3370.7401,10.224348,-1.8000421,-3358.7157
2,6,0.10199153,5,6,0.048258172,3,5,0.090052238,4,5,0.078686143,1,6,0.094518539,-3360.471,8.2701324,-0.99723924,-3351.2037
2,6,0.10617733,5,6,0.051009307,3,5,0.089849306,4,5,0.090086207,1,6,0.099165702,-3360.5602,8.7257569,-0.63121358,-3351.2032
2,6,0.12375538,5,6,0.050620852,3,5,0.095203538,4,5,0.081881425,1,6,0.10824682,-3365.4054,9.1941602,-0.3157788,-3355.8955
2,6,0.099774391,5,6,0.04539969,3,5,0.082573973,4,5,0.077906111,1,6,0.11660967,-3357.3034,8.4452768,-1.0536949,-3347.8044
2,6,0.11122507,5,6,0.042426728,3,5,0.10043967,4,5,0.096871138,1,6,0.094653088,-3362.0396,8.9123138,-0.17164744,-3352.9556
2,6,0.11915521,5,6,0.048553303,3,5,0.085300018,4,5,0.0866895,1,6,0.1114371,-3362.2719,9.0227026,-0.044148205,-3353.2051
2,6,0.13280966,5,6,0.037481758,3,5,0.10925641,4,5,0.093460753,1,6,0.09952897,-3368.5336,9.450751,-0.95226253,-3358.1306
2,6,0.1395904,5,6,0.029294673,3,5,0.072078278,4,5,0.096111388,1,6,0.095778638,-3369.3146,8.6570675,-2.2819824,-3358.3755
2,6,0.10486402,5,6,0.048707527,3,5,0.089917706,4,5,0.077081775,1,6,0.12024387,-3359.5901,8.8162979,-0.42710273,-3350.3467
2,6,0.12310261,5,6,0.040738059,3,5,0.07999089,4,5,0.084480115,1,6,0.10693049,-3362.2,8.7048433,-0.28171113,-3353.2134
2,6,0.12390004,5,6,0.031573976,3,5,0.09610204,4,5,0.083092475,1,6,0.12458041,-3361.9416,9.1849789,-2.0376602,-3350.7189
2,6,0.093460898,5,6,0.057154117,3,5,0.078972877,4,5,0.096581496,1,6,0.095821734,-3360.4052,8.4398224,-2.7179868,-3349.2474
2,6,0.092417217,5,6,0.038764132,3,5,0.099974961,4,5,0.066425891,1,6,0.10988075,-3359.2218,8.149259,-2.45575,-3348.6168
2,6,0.12058041,5,6,0.037933112,3,5,0.095729772,4,5,0.088160082,1,6,0.12725692,-3361.4458,9.3932059,-1.0598445,-3350.9927
2,6,0.12625289,5,6,0.041314406,3,5,0.078361724,4,5,0.091836445,1,6,0.11678156,-3362.793,9.0909405,-0.69679937,-3353.0053
2,6,0.12209902,5,6,0.053766121,3,5,0.10264048,4,5,0.096224025,1,6,0.12449103,-3367.1466,9.9844136,-0.23440856,-3356.9278
2,6,0.10589248,5,6,0.065847653,3,5,0.10029184,4,5,0.080545472,1,6,0.088966312,-3369.0234,8.8308751,-3.13441,-3357.0581
2,6,0.12127768,5,6,0.037799789,3,5,0.092796339,4,5,0.085570956,1,6,0.093774173,-3363.2845,8.6243787,-0.063805092,-3354.5963
2,6,0.087916202,5,6,0.043569151,3,5,0.083861351,4,5,0.071922219,1,6,0.11534228,-3356.4361,8.0522241,-3.056602,-3345.3272
2,6,0.12168232,5,6,0.031442658,3,5,0.10553187,4,5,0.076765627,1,6,0.1330198,-3364.0501,9.3688455,-2.4916362,-3352.1896
2,6,0.11076542,5,6,0.051647711,3,5,0.09048308,4,5,0.078076599,1,6,0.087149332,-3365.1507,8.3624428,-1.0695733,-3355.7186
2,6,0.12885257,5,6,0.046123766,3,5,0.092227665,4,5,0.11125259,1,6,0.10510041,-3367.492,9.6711402,-0.5525611,-3357.2683
2,6,0.11618476,5,6,0.031167892,3,5,0.079461414,4,5,0.088095076,1,6,0.1038389,-3359.3924,8.3749608,-0.93476487,-3350.0826
2,6,0.11530991,5,6,0.044969379,3,5,0.089061875,4,5,0.078596628,1,6,0.11526196,-3361.0322,8.863995,-0.10786764,-3352.0603
2,6,0.10674241,5,6,0.03724981,3,5,0.093551067,4,5,0.085594905,1,6,0.12255067,-3357.1684,8.9137773,-1.2228354,-3347.0318
2,6,0.13230162,5,6,0.041758503,3,5,0.10062935,4,5,0.096201684,1,6,0.087771008,-3369.9477,9.1732434,-0.9681075,-3359.8064
2,6,0.11142204,5,6,0.047129055,3,5,0.092080309,4,5,0.097705225,1,6,0.10519831,-3360.6261,9.0706989,-0.10170402,-3351.4537
2,6,0.13445515,5,6,0.069762212,3,5,0.079345658,4,5,0.095765308,1,6,0.099468449,-3375.9205,9.5759356,-3.5860539,-3362.7585
2,6,0.10815329,5,6,0.040638134,3,5,0.093193547,4,5,0.078599329,1,6,0.10363737,-3359.2191,8.4844334,-0.33516022,-3350.3995
2,6,0.121002,5,6,0.05832703,3,5,0.096838461,4,5,0.086925585,1,6,0.089271221,-3369.4308,9.047286,-1.8430281,-3358.5405
2,6,0.12020122,5,6,0.068675033,3,5,0.1017013,4,5,0.084153976,1,6,0.10158734,-3371.9549,9.5263772,-2.0719128,-3360.3566
2,6,0.11828595,5,6,0.041676284,3,5,0.10213234,4,5,0.091371629,1,6,0.10369054,-3362.5659,9.143135,-0.027633714,-3353.3952
2,6,0.1134807,5,6,0.022042883,3,5,0.095308335,4,5,0.076352091,1,6,0.095056189,-3363.2858,8.0448039,-2.238597,-3353.0024
2,6,0.11120675,5,6,0.040305502,3,5,0.10611682,4,5,0.089872319,1,6,0.11133698,-3360.5453,9.1767675,-0.2728174,-3351.0958
2,6,0.10586973,5,6,0.056747481,3,5,0.10698495,4,5,0.084399636,1,6,0.098895121,-3364.8335,9.0579382,-1.0767762,-3354.6988
2,6,0.11722864,5,6,0.033133391,3,5,0.075130649,4,5,0.095778429,1,6,0.14054832,-3360.6368,9.2363887,-2.5849238,-3348.8155
2,6,0.12199145,5,6,0.038618992,3,5,0.097470527,4,5,0.080349955,1,6,0.095747817,-3364.1135,8.6835748,-0.10177368,-3355.3281
2,6,0.12566409,5,6,0.058183716,3,5,0.090370617,4,5,0.086238081,1,6,0.095355962,-3369.0698,9.1162494,-1.5211341,-3358.4324
2,6,0.11694081,5,6,0.032352389,3,5,0.097107435,4,5,0.08707066,1,6,0.099986359,-3360.9083,8.6691531,-0.48249115,-3351.7566
2,6,0.12639323,5,6,0.060422813,3,5,0.093400375,4,5,0.088977839,1,6,0.10009998,-3369.6814,9.3858848,-1.5475541,-3358.748
2,6,0.097111014,5,6,0.043847901,3,5,0.11182288,4,5,0.08374847,1,6,0.091093311,-3362.2689,8.5524714,-1.5624395,-3352.154
2,6,0.12658147,5,6,0.053954106,3,5,0.084430629,4,5,0.076675439,1,6,0.080083846,-3372.6467,8.4345099,-2.3172875,-3361.8949
2,6,0.12869963,5,6,0.045044608,3,5,0.1103489,4,5,0.09739936,1,6,0.10034965,-3368.9289,9.6368429,-0.61810196,-3358.6739
2,6,0.096758567,5,6,0.056118056,3,5,0.089328706,4,5,0.082820037,1,6,0.099199559,-3360.4367,8.4844985,-1.8790938,-3350.0732
2,6,0.11320326,5,6,0.033454838,3,5,0.097404776,4,5,0.079861399,1,6,0.10638053,-3359.7816,8.606096,-0.72955871,-3350.446
2,6,0.12914561,5,6,0.065758155,3,5,0.10303012,4,5,0.10674863,1,6,0.10054405,-3375.5754,10.104531,-2.5713128,-3362.8995
2,6,0.11687342,5,6,0.04179179,3,5,0.10256272,4,5,0.067691663,1,6,0.087721134,-3368.0287,8.3328146,-0.096380133,-3359.5995
2,6,0.10365947,5,6,0.028533377,3,5,0.082836906,4,5,0.087152763,1,6,0.14094572,-3356.8966,8.8625647,-4.1732564,-3343.8608
2,6,0.11493827,5,6,0.038672337,3,5,0.10155025,4,5,0.089354789,1,6,0.12984189,-3360.9287,9.4871506,-0.96082065,-3350.4807
2,6,0.10881612,5,6,0.042948726,3,5,0.08062715,4,5,0.097719629,1,6,0.088956225,-3361.3751,8.3813571,-0.43077454,-3352.563
2,6,0.11571533,5,6,0.038900437,3,5,0.093934236,4,5,0.078645643,1,6,0.11681871,-3360.3398,8.8802872,-0.53296923,-3350.9266
2,6,0.13963191,5,6,0.03019949,3,5,0.096692247,4,5,0.083392816,1,6,0.097559303,-3368.958,8.9495153,-2.3044992,-3357.7039
2,6,0.11287929,5,6,0.050244242,3,5,0.11055066,4,5,0.095761707,1,6,0.09177554,-3366.8008,9.2242286,-0.721972,-3356.8546
2,6,0.11233456,5,6,0.049956132,3,5,0.10748495,4,5,0.075724904,1,6,0.098793318,-3365.2993,8.8858773,-0.26516306,-3356.1482
2,6,0.12428646,5,6,0.043292693,3,5,0.073833749,4,5,0.096561919,1,6,0.12170101,-3363.0776,9.1935166,-0.61004872,-3353.274
2,6,0.12035893,5,6,0.055930431,3,5,0.095271627,4,5,0.090296039,1,6,0.11174579,-3365.6078,9.4720562,-0.30620759,-3355.8295
2,6,0.11438737,5,6,0.044144155,3,5,0.10826746,4,5,0.079792007,1,6,0.12469132,-3363.3003,9.4256464,-0.32435539,-3353.5503
2,6,0.10405856,5,6,0.052356483,3,5,0.090530521,4,5,0.074485028,1,6,0.12730566,-3361.349,8.9747249,-0.41481213,-3351.9594
2,6,0.11582815,5,6,0.051771046,3,5,0.10448872,4,5,0.099421285,1,6,0.09430054,-3366.5748,9.3161949,-0.66523363,-3356.5934
2,6,0.10136029,5,6,0.041403911,3,5,0.077386267,4,5,0.096690257,1,6,0.1020405,-3356.928,8.3776247,-0.97790227,-3347.5725
2,6,0.10549041,5,6,0.05124279,3,5,0.10653171,4,5,0.081436033,1,6,0.082346791,-3367.0281,8.5409546,-1.8576261,-3356.6295
2,6,0.11063025,5,6,0.045670851,3,5,0.10166163,4,5,0.08184406,1,6,0.10751702,-3361.1852,8.9464763,-0.09515928,-3352.1436
2,6,0.10503876,5,6,0.047440265,3,5,0.090956737,4,5,0.085045991,1,6,0.096048261,-3360.0938,8.4906002,-0.64668062,-3350.9565
2,6,0.10765095,5,6,0.058573158,3,5,0.078946806,4,5,0.079822265,1,6,0.10900984,-3362.9325,8.6800605,-0.51431438,-3353.7381
2,6,0.12577525,5,6,0.056932162,3,5,0.093534644,4,5,0.074540811,1,6,0.10849969,-3368.8395,9.1856512,-0.76357729,-3358.8903
2,6,0.10261534,5,6,0.033070054,3,5,0.095449278,4,5,0.090055341,1,6,0.11170223,-3356.008,8.657845,-1.6870012,-3345.6632
2,6,0.1214358,5,6,0.039521935,3,5,0.10113755,4,5,0.087451746,1,6,0.11672427,-3362.3704,9.325426,-0.5087341,-3352.5362
2,6,0.11210034,5,6,0.043931265,3,5,0.094712046,4,5,0.088302157,1,6,0.11805134,-3359.6364,9.141943,-0.22078786,-3350.2737
2,6,0.12519473,5,6,0.036608959,3,5,0.096870013,4,5,0.086644929,1,6,0.097524088,-3364.054,8.8568543,-0.31178148,-3354.8854
2,6,0.11812856,5,6,0.050836088,3,5,0.071608428,4,5,0.10718188,1,6,0.10424911,-3364.5791,9.0400813,-0.083012422,-3355.456
2,6,0.13656098,5,6,0.02924003,3,5,0.083585694,4,5,0.10408006,1,6,0.10189563,-3366.8114,9.1072479,-2.1082873,-3355.5959
2,6,0.11120628,5,6,0.03743393,3,5,0.10166407,4,5,0.086113698,1,6,0.11112815,-3359.3783,8.9509227,-0.50602092,-3349.9214
2,6,0.10522806,5,6,0.053243139,3,5,0.10879677,4,5,0.10410743,1,6,0.099548284,-3364.9555,9.4184738,-0.9233431,-3354.6137
2,6,0.13705389,5,6,0.038823625,3,5,0.085847022,4,5,0.086923071,1,6,0.11346405,-3366.2362,9.2422331,-1.9232475,-3355.0707
2,6,0.10126157,5,6,0.048382722,3,5,0.0929764,4,5,0.07436325,1,6,0.11349737,-3359.3802,8.6096263,-0.71366088,-3350.057
2,6,0.11728405,5,6,0.035065395,3,5,0.10244888,4,5,0.093955876,1,6,0.091550781,-3363.5623,8.8060996,-0.036399237,-3354.7198
2,6,0.12209155,5,6,0.050874843,3,5,0.090850929,4,5,0.080254065,1,6,0.089422914,-3367.3069,8.6698861,-0.85692612,-3357.7801
2,6,0.11418104,5,6,0.04121603,3,5,0.11364277,4,5,0.090790371,1,6,0.11337536,-3363.139,9.4641114,-0.17067058,-3353.5042
2,6,0.11086822,5,6,0.038443023,3,5,0.096648817,4,5,0.093851358,1,6,0.11921071,-3358.5466,9.1804424,-0.68286737,-3348.6833
2,6,0.12276628,5,6,0.034507627,3,5,0.094400607,4,5,0.10793296,1,6,0.11046472,-3362.6453,9.4014438,-0.69416237,-3352.5497
2,6,0.11566065,5,6,0.045186609,3,5,0.095312273,4,5,0.10999838,1,6,0.11915526,-3362.7658,9.7062636,-0.10576091,-3352.9537
2,6,0.11819285,5,6,0.039895863,3,5,0.11887174,4,5,0.058316262,1,6,0.10971228,-3371.5455,8.8997799,-0.36878477,-3362.277
2,6,0.11163564,5,6,0.059116828,3,5,0.082286259,4,5,0.083527823,1,6,0.092038607,-3365.7229,8.5721031,-1.4891579,-3355.6616
2,6,0.11758606,5,6,0.061430482,3,5,0.088643098,4,5,0.078868914,1,6,0.10795748,-3366.8926,9.0897207,-0.65929119,-3357.1436
2,6,0.12125809,5,6,0.027523635,3,5,0.06275258,4,5,0.094670723,1,6,0.091310916,-3366.4469,7.9503189,-0.98919291,-3357.5073
2,6,0.10279789,5,6,0.054422167,3,5,0.097071333,4,5,0.11061573,1,6,0.097566797,-3363.8239,9.2494784,-1.312859,-3353.2615
2,6,0.13731011,5,6,0.052469938,3,5,0.085964038,4,5,0.097328852,1,6,0.11982954,-3370.009,9.8580496,-1.8069716,-3358.344
2,6,0.12907095,5,6,0.050704569,3,5,0.067358574,4,5,0.10636161,1,6,0.081520381,-3373.5185,8.7003218,-1.5430761,-3363.2751
2,6,0.10988203,5,6,0.04346679,3,5,0.1013327,4,5,0.088531126,1,6,0.11730173,-3359.8746,9.2102874,-0.28479108,-3350.3795
2,6,0.11865517,5,6,0.057131938,3,5,0.097817257,4,5,0.080441578,1,6,0.10699711,-3366.3639,9.2208611,-0.44473016,-3356.6983
2,6,0.13362873,5,6,0.045738793,3,5,0.090982192,4,5,0.092451411,1,6,0.10969954,-3366.7543,9.4500132,-1.1299452,-3356.1744
2,6,0.13206821,5,6,0.05009972,3,5,0.09282869,4,5,0.067239305,1,6,0.10675589,-3370.6731,8.9798364,-1.0880537,-3360.6052
2,6,0.11159881,5,6,0.048857247,3,5,0.090968822,4,5,0.10596319,1,6,0.091474615,-3363.9727,8.9772537,-0.59873262,-3354.3967
2,6,0.1203017,5,6,0.045063102,3,5,0.1160701,4,5,0.065563308,1,6,0.10273721,-3370.0356,8.9947084,-0.086556066,-3360.9544
2,6,0.09983503,5,6,0.039794204,3,5,0.088005233,4,5,0.084833915,1,6,0.10863329,-3355.8528,8.4220335,-1.2557926,-3346.175
2,6,0.1256894,5,6,0.040511207,3,5,0.10287852,4,5,0.093394011,1,6,0.11571281,-3364.2639,9.5637188,-0.6097893,-3354.0904
2,6,0.11971324,5,6,0.049220029,3,5,0.10161577,4,5,0.088006779,1,6,0.080844977,-3369.5037,8.7880159,-1.3595139,-3359.3562
2,6,0.12958817,5,6,0.039953377,3,5,0.10193977,4,5,0.097894368,1,6,0.12790477,-3366.0456,9.9456092,-1.401838,-3354.6981
2,6,0.11636604,5,6,0.035092222,3,5,0.091442685,4,5,0.075090959,1,6,0.10506956,-3361.0566,8.4612294,-0.49477689,-3352.1006
2,6,0.090849518,5,6,0.060551315,3,5,0.085548626,4,5,0.099726028,1,6,0.10049658,-3360.7625,8.7434413,-3.1112032,-3348.9079
2,6,0.11251508,5,6,0.044772423,3,5,0.11205976,4,5,0.075676041,1,6,0.11166735,-3364.0314,9.1338131,-0.074355693,-3354.8232
2,6,0.098046073,5,6,0.034001618,3,5,0.10549139,4,5,0.094376606,1,6,0.084672524,-3361.7793,8.3317643,-1.5206911,-3351.9269
2,6,0.10026633,5,6,0.031688644,3,5,0.090231329,4,5,0.073970973,1,6,0.09384695,-3359.2994,7.8000845,-1.5895903,-3349.9097
2,6,0.12741496,5,6,0.040508774,3,5,0.070839189,4,5,0.087679154,1,6,0.11543335,-3363.965,8.8375085,-0.83073456,-3354.2967
2,6,0.11579368,5,6,0.049419061,3,5,0.078579487,4,5,0.095823371,1,6,0.121277,-3361.5726,9.2178521,-0.055866654,-3352.2988
2,6,0.10929361,5,6,0.045188849,3,5,0.082385798,4,5,0.091408214,1,6,0.10099172,-3359.3423,8.5853638,-0.21479685,-3350.5421
2,6,0.11567724,5,6,0.036498683,3,5,0.099450358,4,5,0.074631632,1,6,0.11213064,-3361.4088,8.767771,-0.6032542,-3352.0378
2,6,0.13746972,5,6,0.047372226,3,5,0.11307635,4,5,0.089215624,1,6,0.099239155,-3372.9584,9.7274615,-1.861847,-3361.3691
2,6,0.11505253,5,6,0.042963553,3,5,0.10112386,4,5,0.086010429,1,6,0.09251039,-3363.5022,8.7532153,-0.098940547,-3354.6501
2,6,0.12200539,5,6,0.059303537,3,5,0.089918355,4,5,0.095107254,1,6,0.1009044,-3367.6009,9.3447786,-1.0528579,-3357.2033
2,6,0.11615639,5,6,0.051516516,3,5,0.081628703,4,5,0.081813034,1,6,0.1036156,-3363.0252,8.6946049,-0.14200787,-3354.1886
2,6,0.12394026,5,6,0.040693667,3,5,0.10497,4,5,0.093427356,1,6,0.10725153,-3364.4011,9.4056564,-0.28161832,-3354.7139
2,6,0.11690014,5,6,0.050094812,3,5,0.1102751,4,5,0.087029373,1,6,0.096458895,-3366.6387,9.2151662,-0.39254196,-3357.031
2,6,0.1043434,5,6,0.051461196,3,5,0.083567406,4,5,0.10240769,1,6,0.12375647,-3359.6275,9.3107232,-0.4390726,-3349.8777
2,6,0.11481782,5,6,0.031539194,3,5,0.086123611,4,5,0.08036448,1,6,0.1173938,-3358.7435,8.6047779,-1.5888616,-3348.5498
2,6,0.11246127,5,6,0.056088625,3,5,0.083445739,4,5,0.067377143,1,6,0.12266239,-3366.0482,8.8407032,-0.0098132412,-3357.1977
2,6,0.11697541,5,6,0.038397431,3,5,0.095319262,4,5,0.088332423,1,6,0.10459685,-3360.5841,8.8724275,-0.16118996,-3351.5505
2,6,0.11846818,5,6,0.047235046,3,5,0.099418845,4,5,0.068689943,1,6,0.10925687,-3365.5816,8.8613777,-0.040854322,-3356.6793
2,6,0.12325969,5,6,0.031975538,3,5,0.1082345,4,5,0.06429561,1,6,0.11270905,-3367.5983,8.8094878,-1.485883,-3357.3029
2,6,0.11007208,5,6,0.038450927,3,5,0.095759783,4,5,0.088631676,1,6,0.11818819,-3358.1814,9.0220531,-0.70704802,-3348.4523
2,6,0.098681077,5,6,0.036713886,3,5,0.087865169,4,5,0.059865595,1,6,0.09775316,-3363.1122,7.6175777,-1.4670998,-3354.0275
2,6,0.092238625,5,6,0.033798837,3,5,0.092656671,4,5,0.10144241,1,6,0.10427112,-3355.1019,8.4881533,-2.8537755,-3343.76
2,6,0.10491028,5,6,0.044069181,3,5,0.09767622,4,5,0.098639087,1,6,0.098118109,-3359.9435,8.8682575,-0.55281947,-3350.5225
2,6,0.10552102,5,6,0.048515371,3,5,0.074433188,4,5,0.097613515,1,6,0.10335856,-3359.4416,8.588833,-0.48764593,-3350.3651
2,6,0.11406446,5,6,0.04218626,3,5,0.093419535,4,5,0.086671975,1,6,0.10640296,-3360.0708,8.8549038,-0.069267307,-3351.1466
2,6,0.12503183,5,6,0.037029175,3,5,0.073433106,4,5,0.092519162,1,6,0.12395725,-3362.2387,9.0394105,-1.3577369,-3351.8416
2,6,0.11105709,5,6,0.042651552,3,5,0.089982685,4,5,0.093364044,1,6,0.11514359,-3358.6294,9.0439793,-0.27572196,-3349.3097
2,6,0.12373092,5,6,0.062434064,3,5,0.09239241,4,5,0.10938768,1,6,0.1080069,-3370.6464,9.9190392,-1.0859365,-3359.6414
2,6,0.11663697,5,6,0.042291848,3,5,0.10666582,4,5,0.084803988,1,6,0.10875519,-3362.7315,9.1830763,-0.0638581,-3353.4846
2,6,0.12432716,5,6,0.040839052,3,5,0.11304839,4,5,0.094117701,1,6,0.11048137,-3366.1605,9.6562734,-0.35774907,-3356.1464
2,6,0.11993108,5,6,0.048772292,3,5,0.086459718,4,5,0.089758329,1,6,0.12928907,-3363.1313,9.4842098,-0.28685265,-3353.3603
2,6,0.1174915,5,6,0.045345812,3,5,0.087615029,4,5,0.081630959,1,6,0.11245854,-3361.3629,8.8908369,-0.0608746,-3352.4112
2,6,0.12343836,5,6,0.036143729,3,5,0.089373792,4,5,0.083230043,1,6,0.08648392,-3365.6093,8.3733969,-0.096875791,-3357.1391
2,6,0.11429636,5,6,0.053387895,3,5,0.090904786,4,5,0.078387347,1,6,0.10360177,-3363.6685,8.8115631,-0.25260432,-3354.6043
2,6,0.12939205,5,6,0.039520634,3,5,0.089760007,4,5,0.097305211,1,6,0.096414021,-3365.5093,9.0478384,-0.50564817,-3355.9558
2,6,0.12383433,5,6,0.045749306,3,5,0.10049928,4,5,0.071913297,1,6,0.11584896,-3366.1199,9.1569035,-0.369549,-3356.5935
2,6,0.10180671,5,6,0.039380921,3,5,0.079050593,4,5,0.10188608,1,6,0.093799129,-3358.4409,8.3184686,-0.97665481,-3349.1457
2,6,0.11414283,5,6,0.047366206,3,5,0.10890784,4,5,0.087826658,1,6,0.10227745,-3364.0768,9.2104195,-0.08108288,-3354.7853
2,6,0.11252215,5,6,0.041843953,3,5,0.083665647,4,5,0.096306147,1,6,0.098514584,-3360.0174,8.6570496,-0.087081327,-3351.2733
2,6,0.11624806,5,6,0.04559783,3,5,0.10151552,4,5,0.096091046,1,6,0.097099182,-3363.7576,9.1310328,-0.11333194,-3354.5133
2,6,0.14095641,5,6,0.040590481,3,5,0.11149094,4,5,0.083913061,1,6,0.12201689,-3371.6479,9.9793557,-2.8603242,-3358.8083
2,6,0.12300534,5,6,0.037175671,3,5,0.098203229,4,5,0.077167149,1,6,0.098974536,-3364.2349,8.6905185,-0.24834546,-3355.296
2,6,0.10032099,5,6,0.057755053,3,5,0.084124365,4,5,0.10446244,1,6,0.083716724,-3365.5448,8.6075915,-3.1175419,-3353.8197
2,6,0.12976816,5,6,0.045864245,3,5,0.086125587,4,5,0.079976077,1,6,0.09649369,-3367.0388,8.7645552,-0.71341898,-3357.5608
2,6,0.098453491,5,6,0.04827742,3,5,0.095863746,4,5,0.091225897,1,6,0.10277428,-3358.3748,8.7318966,-1.1920427,-3348.4508
2,6,0.1068975,5,6,0.041416974,3,5,0.098413677,4,5,0.10250301,1,6,0.098034479,-3360.3781,8.9453129,-0.38568805,-3351.0471
2,6,0.10831856,5,6,0.053295096,3,5,0.081064262,4,5,0.08263063,1,6,0.096540779,-3362.2661,8.4369866,-0.71329834,-3353.1158
2,6,0.1143551,5,6,0.051657051,3,5,0.10148257,4,5,0.090671336,1,6,0.09454661,-3365.0058,9.0542533,-0.59864881,-3355.3529
