mu1,mu2,s1,s2,s3,s4,a1,b1,a2,b2
0.0836895,0.0329717,4.18482e-05,1.49262e-07,1.49262e-07,4.58416e-05,79.0606,71.6797,23.7584,719.916
0.0155997,0.0849,1.20789e-05,-2.5523e-06,-2.5523e-06,8.92302e-05,16.1655,69.6979,82.864,966.592
0.0695673,0.0348471,2.79194e-05,1.44692e-07,1.44692e-07,4.53022e-05,81.1786,72.3839,26.7875,768.972
0.0854345,0.0836557,2.82226e-05,5.47901e-07,5.47901e-07,8.8674e-05,64.5277,21.7848,78.8939,943.299
0.02964,0.0824278,2.81551e-05,-6.4603e-07,-6.4603e-07,8.69357e-05,22.9043,65.9724,78.2908,949.059
0.0697391,0.0359459,2.77009e-05,1.83605e-07,1.83605e-07,4.55961e-05,81.8443,72.3397,28.3696,788.804
0.0701653,0.0342661,2.82102e-05,2.03032e-07,2.03032e-07,4.56371e-05,81.3907,72.0075,25.7348,750.945
0.0460461,0.0376395,1.82337e-05,-1.33182e-06,-1.33182e-06,4.5811e-05,68.871,101.499,31.0784,824.529
0.0520387,0.0355777,1.961e-05,-9.97752e-08,-9.97752e-08,4.52903e-05,72.6718,81.8349,27.9796,785.997
0.027196,0.0936958,2.61058e-05,-1.05504e-07,-1.05504e-07,9.96548e-05,20.4907,56.1616,88.0883,940.18
0.0298973,0.0834397,2.79785e-05,-5.55904e-07,-5.55904e-07,8.81527e-05,23.393,66.7018,78.7892,945.459
0.0376642,0.0909801,4.00297e-05,-6.23272e-07,-6.23272e-07,9.80608e-05,24.915,61.3543,84.4493,928.051
0.0188774,0.0836225,1.49117e-05,-2.8663e-06,-2.8663e-06,8.78722e-05,18.89,75.0287,78.9665,950.958
0.0754542,0.120224,3.15825e-05,2.26732e-06,2.26732e-06,0.000139404,51.3171,20.8199,102.33,857.271
0.0413921,0.116764,5.56665e-05,-3.98136e-06,-3.98136e-06,0.000138063,21.513,52.2739,98.6894,846.339
0.136889,0.0789087,5.02261e-05,7.76732e-06,7.76732e-06,8.82858e-05,82.1678,23.4904,71.4239,905.63
0.0647578,0.0349645,3.07213e-05,-2.25868e-07,-2.25868e-07,4.57099e-05,72.0075,81.5103,26.63,763.288
0.0495889,0.11519,7.57278e-05,-5.25437e-06,-5.25437e-06,0.000138675,22.4872,52.8946,95.6423,831.566
0.0329169,0.0927066,3.2376e-05,-3.15052e-07,-3.15052e-07,9.89595e-05,23.676,59.6719,86.8711,936.948
0.0834135,0.119847,3.95325e-05,2.45086e-06,2.45086e-06,0.000140052,53.3602,23.6514,103.319,859.373
0.0792334,0.0363386,2.49658e-05,1.61858e-06,1.61858e-06,4.59081e-05,101.488,69.3538,28.4526,788.157
0.0734888,0.0333994,3.13977e-05,1.78064e-07,1.78064e-07,4.53706e-05,80.6208,72.0061,24.5725,735.94
0.0402202,0.116907,4.70631e-05,-3.6473e-06,-3.6473e-06,0.000136166,23.7125,54.973,101.012,862.192
0.0433413,0.0382864,1.64095e-05,-1.29714e-06,-1.29714e-06,4.65478e-05,68.0646,101.29,31.6228,825.144
0.138919,0.0782263,5.09384e-05,7.95225e-06,7.95225e-06,8.78115e-05,81.8536,22.8341,73.6063,922.091
0.0581875,0.0351582,2.45828e-05,-1.37294e-07,-1.37294e-07,4.53521e-05,72.4588,81.5481,27.2746,775.504
0.0503621,0.0358615,1.84732e-05,-1.23356e-07,-1.23356e-07,4.56752e-05,72.4901,82.2009,28.0883,784.198
0.11867,0.0799989,3.72787e-05,5.96486e-06,5.96486e-06,8.79352e-05,77.7066,20.3828,73.4566,918.975
0.0935752,0.0919894,4.21317e-05,5.98812e-07,5.98812e-07,9.92845e-05,60.4111,25.1655,85.2998,926.941
0.0846565,0.119051,3.96449e-05,2.78494e-06,2.78494e-06,0.000138825,52.5284,21.925,102.095,858.172
0.116812,0.079672,3.56796e-05,5.73854e-06,5.73854e-06,8.68229e-05,81.4507,22.3123,74.5488,931.588
0.0552188,0.0350718,2.2299e-05,-1.65685e-07,-1.65685e-07,4.57792e-05,72.2093,81.9241,26.8742,766.196
0.067031,0.121509,2.51833e-05,1.77257e-06,1.77257e-06,0.000140137,51.8748,21.6753,104.906,865.601
0.103428,0.0809325,4.11448e-05,1.16703e-06,1.16703e-06,8.71779e-05,68.1242,24.5431,75.4696,930.605
0.0726799,0.0948085,2.5623e-05,2.94289e-09,2.94289e-09,0.000100431,58.3002,23.3821,89.5002,944.015
0.0895769,0.0832179,3.10614e-05,6.85907e-07,6.85907e-07,8.88752e-05,61.7273,19.6947,77.9609,936.667
0.0834442,0.0355044,2.75064e-05,1.82145e-06,1.82145e-06,4.60133e-05,101.391,68.4125,27.816,778.53
0.0283175,0.0832126,2.52038e-05,-5.27509e-07,-5.27509e-07,8.729e-05,23.3167,66.7107,79.2814,953.084
0.0814654,0.119102,3.63208e-05,2.69721e-06,2.69721e-06,0.000138116,53.1036,22.1658,103.075,864.512
0.0255618,0.0820711,2.27687e-05,-3.91402e-06,-3.91402e-06,8.69805e-05,22.2922,81.0653,76.9851,944.449
0.0224713,0.0825188,2.14851e-05,-3.80746e-06,-3.80746e-06,8.80411e-05,18.6104,74.5953,79.1357,951.731
0.0458576,0.0371299,1.81626e-05,-1.32931e-06,-1.32931e-06,4.59016e-05,68.6047,101.216,30.2493,812.652
0.0841431,0.0934277,3.44424e-05,2.71921e-07,2.71921e-07,9.98683e-05,60.2299,25.3755,87.3051,934.998
0.0316007,0.08221,3.08275e-05,-7.40472e-07,-7.40472e-07,8.70551e-05,23.6811,67.0871,77.657,944.577
0.0870647,0.0359189,2.98644e-05,1.92756e-06,1.92756e-06,4.5896e-05,101.816,68.8676,27.5806,776.254
0.0854831,0.0840191,2.85152e-05,4.63596e-07,4.63596e-07,8.92326e-05,65.2375,22.621,79.2974,942.727
0.0465861,0.116398,6.49567e-05,-4.42831e-06,-4.42831e-06,0.000138731,23.0417,53.4235,97.4898,839.201
0.0625978,0.033972,2.29078e-05,6.28063e-08,6.28063e-08,4.51822e-05,80.5562,72.5968,25.5724,752.32
0.053534,0.11457,8.2843e-05,-5.88165e-06,-5.88165e-06,0.000138367,23.7501,54.2058,96.8313,837.814
0.0600507,0.0344885,2.08366e-05,8.30123e-08,8.30123e-08,4.51196e-05,81.1876,72.6249,26.412,765.102
0.0874609,0.0357223,3.01493e-05,1.94473e-06,1.94473e-06,4.59258e-05,101.739,68.7768,27.9362,780.996
0.0878598,0.0357923,3.05924e-05,1.91046e-06,1.91046e-06,4.60142e-05,101.686,69.3145,28.0334,781.548
0.0681627,0.0330991,2.68701e-05,1.66927e-07,1.66927e-07,4.5374e-05,80.9055,72.0237,24.166,729.8
0.0584653,0.0356783,2.5054e-05,-1.9889e-07,-1.9889e-07,4.59809e-05,72.1412,82.0707,27.7714,777.173
0.127074,0.078717,4.21876e-05,6.68102e-06,6.68102e-06,8.703e-05,81.1706,22.1157,73.9004,927.14
0.0525695,0.114339,7.88463e-05,-5.82964e-06,-5.82964e-06,0.000137266,24.0598,54.8617,97.175,842.712
0.0840865,0.0926927,3.34007e-05,3.28038e-07,3.28038e-07,9.92606e-05,58.2141,22.4604,86.4876,933.46
0.046185,0.116053,6.34777e-05,-4.55751e-06,-4.55751e-06,0.000137781,23.2029,53.9969,97.5828,842.574
0.0745097,0.0942949,2.66137e-05,6.99906e-08,6.99906e-08,9.99446e-05,58.838,23.5084,88.9597,943.447
0.112293,0.0806475,3.33551e-05,5.39366e-06,5.39366e-06,8.7406e-05,81.0542,22.394,75.601,934.697
0.0839372,0.0934327,3.42479e-05,2.53426e-07,2.53426e-07,0.000100024,58.9662,24.0947,87.2027,933.72
0.0895422,0.0834022,3.11519e-05,6.35371e-07,6.35371e-07,8.90794e-05,62.7818,20.5778,77.7541,934.339
0.0847183,0.0934447,3.50615e-05,2.4078e-07,2.4078e-07,0.000100488,56.4471,21.8725,86.8952,929.917
0.0438107,0.116483,5.85786e-05,-4.2142e-06,-4.2142e-06,0.000137779,22.7102,53.5489,97.7562,843.256
0.112402,0.0807694,3.35461e-05,5.41133e-06,5.41133e-06,8.7624e-05,80.6092,22.2233,75.7105,934.202
0.0371843,0.0916087,3.86258e-05,-5.76523e-07,-5.76523e-07,9.8402e-05,25.106,61.3068,85.5166,932.271
0.0209243,0.0829744,1.70792e-05,-3.13958e-06,-3.13958e-06,8.7352e-05,20.1343,77.3567,79.0296,954.329
0.0765215,0.0366693,2.3338e-05,1.52292e-06,1.52292e-06,4.59207e-05,101.45,69.545,28.8434,793.395
0.0471787,0.0391104,1.91859e-05,-1.43674e-06,-1.43674e-06,4.60279e-05,68.9028,102.236,33.5114,854.267
0.0358118,0.0920304,3.44214e-05,-4.38838e-07,-4.38838e-07,9.82034e-05,26.004,62.3941,86.122,936.496
0.0417546,0.0385471,1.52161e-05,-1.23113e-06,-1.23113e-06,4.6552e-05,68.101,101.248,32.9159,841.78
0.0403913,0.11719,5.16066e-05,-3.73023e-06,-3.73023e-06,0.000137877,22.0255,52.894,99.3097,849.524
0.0768099,0.121042,3.41936e-05,1.96715e-06,1.96715e-06,0.000141356,51.8084,22.6612,104.093,858.475
0.0435144,0.116549,5.97361e-05,-4.19931e-06,-4.19931e-06,0.0001383,22.0526,52.7069,98.8254,846.226
0.0251357,0.0816228,2.39593e-05,-4.09656e-06,-4.09656e-06,8.71165e-05,20.6646,78.4677,79.896,961.536
0.0888049,0.092742,3.8218e-05,3.95887e-07,3.95887e-07,9.98494e-05,58.6055,23.6435,85.9998,928.079
0.0481851,0.0383112,2.06277e-05,-1.60442e-06,-1.60442e-06,4.77122e-05,67.2633,101.373,30.2581,797.397
0.0603539,0.0353708,2.05413e-05,1.8326e-07,1.8326e-07,4.63195e-05,82.2496,72.0153,27.0749,764.555
0.048425,0.0359386,1.71366e-05,-1.29595e-07,-1.29595e-07,4.59508e-05,72.3712,82.3635,28.14,782.565
0.040164,0.0909778,4.62705e-05,-8.21759e-07,-8.21759e-07,9.87894e-05,24.493,60.2098,84.2642,923.631
0.0532394,0.0368672,2.07745e-05,-1.72517e-07,-1.72517e-07,4.63026e-05,72.2965,82.6156,29.3937,796.766
0.110271,0.0812587,3.25979e-05,5.25364e-06,5.25364e-06,8.81614e-05,79.2068,21.6221,75.5566,930.235
0.0540316,0.0339172,1.67413e-05,9.45174e-08,9.45174e-08,4.52439e-05,81.5066,72.4056,25.4181,749.538
0.0344628,0.0389074,1.02406e-05,-9.13893e-07,-9.13893e-07,4.59804e-05,68.6222,100.888,32.6982,844.036
0.0939011,0.117821,4.85263e-05,3.43884e-06,3.43884e-06,0.000138169,53.6957,22.9432,100.462,853.452
0.0901104,0.083255,3.14929e-05,6.1249e-07,6.1249e-07,8.86235e-05,66.8931,23.7854,78.2546,939.744
0.0750417,0.120672,3.1713e-05,2.11419e-06,2.11419e-06,0.000140235,51.3378,21.2856,104.944,865.504
0.0915016,0.0926414,4.10531e-05,4.41392e-07,4.41392e-07,0.000100084,58.7913,24.2173,85.5517,924.576
0.109743,0.0812578,3.22424e-05,5.21316e-06,5.21316e-06,8.81547e-05,78.7974,21.3338,76.8544,938.205
0.0331,0.0818556,3.4984e-05,-8.95222e-07,-8.95222e-07,8.74342e-05,22.9908,66.2408,76.8457,937.618
0.0661193,0.0326374,2.58055e-05,7.46474e-08,7.46474e-08,4.53227e-05,79.9265,72.2818,23.5392,720.673
0.0348654,0.0915419,3.71062e-05,-4.88826e-07,-4.88826e-07,9.84874e-05,23.2714,59.5276,85.2696,930.51
0.0249729,0.0816867,2.31966e-05,-3.98035e-06,-3.98035e-06,8.69646e-05,21.0293,79.1078,78.2128,952.094
0.0364342,0.0916791,4.02072e-05,-5.80237e-07,-5.80237e-07,9.89343e-05,23.383,59.1915,84.7498,925.581
0.086749,0.035848,2.96868e-05,1.90971e-06,1.90971e-06,4.59021e-05,101.756,68.9091,28.6631,791.275
0.0481967,0.116015,6.89054e-05,-4.71681e-06,-4.71681e-06,0.000138704,23.2181,53.5847,97.6383,839.985
0.0465492,0.0371646,1.87379e-05,-1.36685e-06,-1.36685e-06,4.59418e-05,68.558,101.289,30.0983,810.286
0.0272561,0.0834216,2.55491e-05,-5.41995e-07,-5.41995e-07,8.77922e-05,21.5426,64.454,79.5512,951.972
0.0271135,0.0841108,2.54313e-05,-4.61704e-07,-4.61704e-07,8.87411e-05,21.416,64.0843,79.6839,947.64
0.020867,0.0829445,1.55485e-05,-2.86353e-06,-2.86353e-06,8.67555e-05,21.8007,80.1195,79.9785,963.079
0.0469248,0.0366105,1.58631e-05,-5.89887e-08,-5.89887e-08,4.51575e-05,73.0147,82.1373,29.6438,810.221
0.085335,0.0929439,3.49156e-05,3.34815e-07,3.34815e-07,9.95449e-05,59.2783,23.9357,87.0324,935.057
0.0721331,0.121124,2.94127e-05,1.95994e-06,1.95994e-06,0.000140628,50.6926,20.7625,103.697,859.11
0.0618523,0.0358364,2.82352e-05,-2.62237e-07,-2.62237e-07,4.64704e-05,71.8274,82.1623,27.6637,771.575
0.0466813,0.0381804,1.85965e-05,-1.33941e-06,-1.33941e-06,4.56555e-05,69.3204,101.852,32.4279,843.67
0.0299244,0.0830853,2.653e-05,-5.60338e-07,-5.60338e-07,8.72619e-05,24.5601,68.2858,79.1843,952.658
0.0765341,0.0939373,2.79643e-05,1.30262e-07,1.30262e-07,9.95934e-05,59.9886,24.4766,88.5516,942.94
0.0224663,0.0847698,1.90951e-05,-3.50509e-07,-3.50509e-07,8.83508e-05,19.8026,62.1336,81.4158,959.986
0.0686705,0.0345644,2.78243e-05,4.87264e-08,4.87264e-08,4.5526e-05,80.0614,72.5792,26.2216,758.927
0.0736433,0.119787,2.95352e-05,2.33219e-06,2.33219e-06,0.000137987,52.3915,21.3156,104.45,870.615
0.037712,0.11841,4.67071e-05,-3.15124e-06,-3.15124e-06,0.000139311,21.271,51.6138,100.377,849.485
0.120856,0.0796385,3.83922e-05,6.12642e-06,6.12642e-06,8.72228e-05,81.4026,22.4308,73.7344,924.629
0.0814318,0.0932213,3.15244e-05,2.59884e-07,2.59884e-07,9.92869e-05,60.1382,24.4771,87.368,938.069
0.0419604,0.0905687,5.11646e-05,-9.75741e-07,-9.75741e-07,9.90285e-05,24.189,59.6006,82.8364,914.684
0.0896623,0.0359532,3.15346e-05,2.04715e-06,2.04715e-06,4.59394e-05,101.98,68.6597,28.7084,791.664
0.0560319,0.0377372,2.3193e-05,-2.33573e-07,-2.33573e-07,4.71589e-05,72.0001,82.9452,30.2552,800.994
0.105764,0.0800634,2.93595e-05,4.7724e-06,4.7724e-06,8.65341e-05,79.4968,21.2241,77.1613,948.553
0.03381,0.0919088,3.69552e-05,-4.6554e-07,-4.6554e-07,9.89669e-05,22.1194,58.0252,85.2903,928.362
0.0491898,0.114677,7.6079e-05,-5.41725e-06,-5.41725e-06,0.000138036,22.107,52.6779,94.2679,827.548
0.0514231,0.114421,7.90451e-05,-5.71729e-06,-5.71729e-06,0.000137755,23.0993,53.7634,95.0887,832.076
0.0314826,0.0796194,3.44022e-05,-5.5421e-06,-5.5421e-06,8.65556e-05,22.3958,81.6793,73.6485,927.227
0.0315779,0.082344,3.01316e-05,-7.09869e-07,-7.09869e-07,8.7047e-05,24.1321,67.6774,77.6116,944.339
0.0864606,0.119581,4.26954e-05,2.60154e-06,2.60154e-06,0.000140634,51.331,21.7055,101.375,849.503
0.0588539,0.0340517,2.01901e-05,5.31631e-08,5.31631e-08,4.5092e-05,80.7441,72.68,25.6942,754.864
0.0674858,0.0344578,2.62498e-05,1.43656e-07,1.43656e-07,4.53168e-05,81.2075,72.334,26.1206,759.216
0.0826197,0.0940321,3.38885e-05,1.47532e-07,1.47532e-07,0.00010074,58.2602,24.1155,87.7823,933.478
0.0944492,0.0829985,3.48438e-05,6.92555e-07,6.92555e-07,8.90509e-05,65.7168,23.0392,77.4102,932.425
0.101778,0.0813866,2.72961e-05,4.54611e-06,4.54611e-06,8.70174e-05,81.6206,22.6388,74.0142,926.301
0.0908965,0.0831304,3.20221e-05,6.53303e-07,6.53303e-07,8.86332e-05,65.8533,22.9104,78.0303,938.353
0.0404316,0.117415,4.97243e-05,-3.61819e-06,-3.61819e-06,0.000137703,22.7868,53.7258,99.1461,849.341
0.0536409,0.0376259,2.14312e-05,-2.56945e-07,-2.56945e-07,4.81274e-05,71.6313,83.0729,29.411,781.759
0.0871296,0.0838587,2.96442e-05,5.06527e-07,5.06527e-07,8.92899e-05,64.6099,22.1384,78.6416,938.525
0.0322799,0.0817692,3.35747e-05,-8.56268e-07,-8.56268e-07,8.70987e-05,22.8011,65.9082,77.0297,940.541
0.0942373,0.0341109,3.52416e-05,2.17394e-06,2.17394e-06,4.62012e-05,101.23,68.6424,26.0015,751.283
0.0375649,0.0915487,3.90802e-05,-5.98116e-07,-5.98116e-07,9.83667e-05,25.2938,61.4977,85.1226,930.291
0.0609861,0.0335126,2.14897e-05,1.10509e-07,1.10509e-07,4.51907e-05,81.0792,72.3403,24.8734,741.901
0.0336876,0.0929869,3.26278e-05,-3.0361e-07,-3.0361e-07,9.91821e-05,24.4445,60.1686,87.1041,937.149
0.0847362,0.0926028,3.38972e-05,3.583e-07,3.583e-07,9.90339e-05,59.6369,23.7617,86.7321,935.85
0.103907,0.0332761,4.30759e-05,2.52979e-06,2.52979e-06,4.67527e-05,101.022,68.8833,22.9597,701.892
0.0949692,0.0919162,4.35158e-05,6.87503e-07,6.87503e-07,9.90821e-05,62.3293,27.2353,85.208,927.399
0.0693267,0.0959266,2.41089e-05,-1.32772e-07,-1.32772e-07,0.000101393,58.8014,25.0185,90.7955,946.303
0.120949,0.0793018,3.82166e-05,6.10579e-06,6.10579e-06,8.68241e-05,81.8827,22.5548,71.192,910.644
0.0392611,0.117659,4.86822e-05,-3.48857e-06,-3.48857e-06,0.000138122,22.0489,52.8592,101.056,856.137
0.0868202,0.0832688,2.90127e-05,5.84067e-07,5.84067e-07,8.80475e-05,67.7947,24.2895,78.417,943.791
0.0425551,0.0385544,1.5483e-05,-1.1833e-06,-1.1833e-06,4.56891e-05,69.1842,101.628,32.1067,839.116
0.0808793,0.0354482,3.77682e-05,2.2825e-07,2.2825e-07,4.54371e-05,81.0022,72.0445,27.6536,780.148
0.0264342,0.0840236,2.29523e-05,-4.28647e-07,-4.28647e-07,8.79661e-05,22.433,65.6155,80.2779,955.345
0.107979,0.0815976,3.1391e-05,5.06973e-06,5.06973e-06,8.8308e-05,79.1736,21.7196,76.5656,935.491
0.109874,0.0810061,3.2104e-05,5.22123e-06,5.22123e-06,8.79306e-05,78.3835,20.9045,75.9,933.594
0.0323717,0.0934304,3.33918e-05,-2.35274e-07,-2.35274e-07,0.000100139,22.304,57.2508,87.2724,933.557
0.0712495,0.0953769,2.50703e-05,-6.77104e-08,-6.77104e-08,0.000100984,58.2774,23.9544,90.095,944.549
0.0891406,0.0831351,3.06647e-05,6.33351e-07,6.33351e-07,8.82844e-05,66.7329,23.4935,78.008,940.069
0.0378068,0.0919554,3.91597e-05,-5.65448e-07,-5.65448e-07,9.877e-05,25.4866,61.2901,85.5867,930.912
0.0208972,0.0838318,1.78778e-05,-3.2796e-06,-3.2796e-06,8.86374e-05,19.2451,75.1945,81.2622,960.759
0.0833983,0.0364842,2.75801e-05,1.74954e-06,1.74954e-06,4.59306e-05,101.777,69.5457,29.512,802.553
0.102362,0.117497,5.92261e-05,3.78535e-06,3.78535e-06,0.000139375,54.2689,24.4555,99.8905,847.319
0.0374034,0.0904851,4.20265e-05,-6.42307e-07,-6.42307e-07,9.81306e-05,23.6023,59.9462,83.5693,922.875
0.084877,0.0932057,3.48499e-05,2.86544e-07,2.86544e-07,9.9963e-05,58.1993,23.1981,86.7155,931.395
0.0928333,0.118941,4.9589e-05,2.91255e-06,2.91255e-06,0.00014057,52.5968,23.2607,100.917,847.811
0.0194604,0.0834133,1.48117e-05,-2.81154e-06,-2.81154e-06,8.7409e-05,20.0812,77.1518,79.7754,958.267
0.0684794,0.121104,2.60579e-05,1.87608e-06,1.87608e-06,0.00013942,53.1703,22.7164,106.34,873.768
0.0290263,0.082967,2.77085e-05,-6.15892e-07,-6.15892e-07,8.75483e-05,22.4069,65.5608,78.5785,947.462
0.042028,0.0384173,1.5485e-05,-1.25713e-06,-1.25713e-06,4.67888e-05,67.8613,101.132,31.1698,817.091
0.0396151,0.091451,4.57715e-05,-7.22665e-07,-7.22665e-07,9.93288e-05,24.0951,59.3299,84.2025,920.767
0.0236015,0.0827623,2.09567e-05,-3.68244e-06,-3.68244e-06,8.77119e-05,20.7912,78.2642,80.335,960.574
0.12366,0.0795402,4.03351e-05,6.39709e-06,6.39709e-06,8.74581e-05,81.2936,22.4624,74.4997,928.349
0.0839194,0.0362921,2.78232e-05,1.79672e-06,1.79672e-06,4.58482e-05,101.804,69.167,29.3667,801.34
0.101628,0.0812576,3.97007e-05,1.08654e-06,1.08654e-06,8.73427e-05,68.163,24.5554,75.8322,931.939
0.0737067,0.0945821,2.6242e-05,3.35829e-08,3.35829e-08,0.000100254,58.4328,23.372,89.2247,943.392
0.0864083,0.119277,4.19795e-05,2.71765e-06,2.71765e-06,0.000139455,53.7052,23.664,101.667,854.369
0.0398722,0.091103,4.15288e-05,-7.36753e-07,-7.36753e-07,9.80135e-05,26.6081,62.9285,84.4941,928.537
0.129248,0.0797678,4.50342e-05,6.97838e-06,6.97838e-06,8.82663e-05,82.4136,23.8256,73.5737,918.63
0.0860305,0.0924398,3.49291e-05,4.04164e-07,4.04164e-07,9.88955e-05,60.3443,24.4263,86.5196,935.361
0.0205422,0.0825969,1.90171e-05,-3.46469e-06,-3.46469e-06,8.79237e-05,17.6676,72.9343,79.662,955.294
0.122229,0.0792738,3.89818e-05,6.22789e-06,6.22789e-06,8.66423e-05,83.6782,23.6523,73.5768,926.859
0.0851891,0.0940003,3.65683e-05,1.39233e-07,1.39233e-07,0.000101485,55.2321,21.6851,87.1071,926.459
0.125146,0.0796427,4.15491e-05,6.551e-06,6.551e-06,8.76788e-05,81.7655,22.9266,70.962,904.98
0.0614148,0.0324519,2.18225e-05,1.3051e-07,1.3051e-07,4.52369e-05,80.9033,72.0745,23.3243,718.061
0.0976261,0.08196,3.66766e-05,9.14116e-07,9.14116e-07,8.77512e-05,67.8619,24.339,76.4255,933.36
0.0485697,0.115305,6.83778e-05,-5.03415e-06,-5.03415e-06,0.000137216,23.7476,54.6585,98.5695,848.703
0.127336,0.0787489,4.23522e-05,6.70965e-06,6.70965e-06,8.69775e-05,81.841,22.5239,68.4318,892.474
0.0259592,0.0813639,2.35844e-05,-4.0023e-06,-4.0023e-06,8.64703e-05,22.2189,81.1909,77.0003,947.382
0.0239957,0.0818653,2.05223e-05,-3.56425e-06,-3.56425e-06,8.65428e-05,21.8507,80.4503,77.8955,952.137
0.0987425,0.0353519,3.79366e-05,2.47692e-06,2.47692e-06,4.6307e-05,102.084,67.9246,26.6047,759.305
0.0903476,0.0929097,4.02169e-05,4.33377e-07,4.33377e-07,9.9923e-05,61.1666,26.8161,86.3153,929.44
0.0238679,0.0818689,2.17506e-05,-3.77766e-06,-3.77766e-06,8.70186e-05,20.5373,78.2335,77.4672,947.101
0.0276753,0.0807473,2.66316e-05,-4.42283e-06,-4.42283e-06,8.63731e-05,22.3538,81.4929,75.5056,938.977
0.0733396,0.0944617,2.57732e-05,4.55672e-08,4.55672e-08,0.000100369,56.0047,20.9087,88.9008,941.136
0.0917291,0.0840031,3.38103e-05,3.95583e-07,3.95583e-07,9.03504e-05,66.2489,24.3962,78.0885,929.693
0.0747591,0.120118,3.08164e-05,2.28586e-06,2.28586e-06,0.00013902,51.4394,20.762,103.398,862.942
0.0467051,0.0361019,1.883e-05,-1.33696e-06,-1.33696e-06,4.58818e-05,68.5488,100.801,28.8122,793.265
0.0368412,0.0915968,4.03274e-05,-5.98122e-07,-5.98122e-07,9.88006e-05,23.7818,59.6844,84.7801,926.375
0.0870489,0.0354527,3.00037e-05,1.90474e-06,1.90474e-06,4.59746e-05,101.541,68.9497,28.0531,782.174
0.0427698,0.0382236,1.58485e-05,-1.23734e-06,-1.23734e-06,4.6117e-05,68.4795,101.357,31.6424,829.201
0.115742,0.0803442,3.54592e-05,5.69305e-06,5.69305e-06,8.75876e-05,80.2121,21.8906,75.6705,934.372
0.094244,0.0832723,3.49972e-05,6.15192e-07,6.15192e-07,8.94896e-05,65.8602,23.4313,77.5926,931.215
0.0820083,0.0936209,3.26049e-05,2.21919e-07,2.21919e-07,9.98732e-05,59.9476,24.9702,87.6714,936.931
0.0358312,0.0919932,3.54423e-05,-4.63366e-07,-4.63366e-07,9.83693e-05,25.3723,61.6594,86.1501,935.861
0.0395502,0.0805685,4.41616e-05,-1.30888e-06,-1.30888e-06,8.71094e-05,25.6049,69.403,74.1685,922.941
0.0370379,0.0380661,1.18821e-05,-1.00399e-06,-1.00399e-06,4.60524e-05,68.3703,100.737,31.765,831.283
0.0394419,0.117298,4.66079e-05,-3.54613e-06,-3.54613e-06,0.000136827,23.1156,54.3218,99.4025,853.183
0.091957,0.0831546,3.28975e-05,6.36576e-07,6.36576e-07,8.87615e-05,67.0829,24.0428,78.0153,937.579
0.0872224,0.118508,4.17043e-05,3.02498e-06,3.02498e-06,0.000138032,53.7659,22.887,101.506,858.222
0.0424191,0.11695,5.59651e-05,-3.94977e-06,-3.94977e-06,0.000138215,22.3297,53.038,100.113,851.937
0.0356874,0.0811587,3.51282e-05,-9.23067e-07,-9.23067e-07,8.6299e-05,26.1018,69.6689,76.5796,942.138
0.0331421,0.0925176,3.47217e-05,-3.70787e-07,-3.70787e-07,9.92388e-05,22.5329,58.2618,86.3867,933.021
0.0491979,0.0379284,2.06283e-05,-1.43835e-06,-1.43835e-06,4.56502e-05,69.4075,101.962,31.8184,835.786
0.044807,0.0907872,5.33719e-05,-1.01616e-06,-1.01616e-06,9.92978e-05,26.0476,60.897,82.7159,912.782
0.0854993,0.118864,4.0247e-05,2.86506e-06,2.86506e-06,0.000138341,53.8785,23.1445,101.978,859.207
0.0843676,0.0830659,2.73835e-05,6.24451e-07,6.24451e-07,8.7804e-05,63.0773,20.5318,78.3925,944.964
0.0842046,0.11973,4.02448e-05,2.51097e-06,2.51097e-06,0.000140142,52.5984,22.812,103.084,858.132
0.0419013,0.116727,5.05326e-05,-3.87266e-06,-3.87266e-06,0.000136411,23.9306,55.1715,101.019,861.491
0.109742,0.0804313,3.16732e-05,5.18746e-06,5.18746e-06,8.74531e-05,77.4301,20.0552,73.3538,920.33
0.0221091,0.0827077,1.87145e-05,-3.36878e-06,-3.36878e-06,8.72946e-05,20.4795,77.9964,79.3347,956.647
0.0744231,0.120884,3.13483e-05,2.07232e-06,2.07232e-06,0.000140759,50.0175,20.1452,104.413,861.689
0.0378441,0.0919766,4.11882e-05,-5.73295e-07,-5.73295e-07,9.92468e-05,24.4045,59.8039,84.9012,924.945
0.109348,0.0806379,3.14401e-05,5.13442e-06,5.13442e-06,8.70422e-05,81.2949,22.3739,73.1462,921.155
0.0273139,0.08358,2.55512e-05,-5.27129e-07,-5.27129e-07,8.79939e-05,21.6211,64.5489,79.3015,949.383
0.0595832,0.0347746,2.04237e-05,9.20827e-08,9.20827e-08,4.51685e-05,81.4186,72.6182,26.7554,769.644
0.0569541,0.0333582,1.90948e-05,2.59978e-08,2.59978e-08,4.51871e-05,80.2102,72.6456,24.6308,738.299
0.082785,0.0369025,2.71023e-05,1.7353e-06,1.7353e-06,4.58278e-05,101.992,69.622,29.808,807.475
0.0531394,0.114275,8.12488e-05,-5.95148e-06,-5.95148e-06,0.000137591,23.8758,54.5938,94.9967,832.241
0.0589227,0.0360629,2.55736e-05,-2.31966e-07,-2.31966e-07,4.64365e-05,71.963,82.3017,28.0605,777.371
