mu1,mu2,s1,s2,s3,s4,a1,b1,a2,b2
0.129721,0.133913,0.000474149,-0.000385436,-0.000385436,0.000547348,0,0,0,0
0.074612,0.0589198,4.77696e-05,-6.68746e-06,-6.68746e-06,5.82038e-05,0,0,0,0
0.0236845,1.04933,0.000816792,-0.00052104,-0.00052104,0.00465508,0,0,0,0
0.13434,0.21849,0.00110277,-0.000957055,-0.000957055,0.00120096,0,0,0,0
0.0250107,1.04901,0.000879262,-0.0005405,-0.0005405,0.00466356,0,0,0,0
0.993542,0.215056,0.00115718,0.00100309,0.00100309,0.00123985,0,0,0,0
0.123749,0.121069,0.000452294,-0.000374506,-0.000374506,0.000523517,0,0,0,0
0.0552741,0.076656,4.00803e-05,-7.70973e-06,-7.70973e-06,7.16347e-05,0,0,0,0
0.952386,0.0774891,0.000718737,0.000583018,0.000583018,0.00068395,0,0,0,0
0.155275,0.0931931,0.000600304,-0.000486077,-0.000486077,0.000604232,0,0,0,0
0.0594219,0.0757757,4.5571e-05,-8.69514e-06,-8.69514e-06,7.19738e-05,0,0,0,0
0.163951,0.0860466,0.000691085,-0.000565197,-0.000565197,0.00067469,0,0,0,0
0.0581495,0.0760504,4.49932e-05,-8.64391e-06,-8.64391e-06,7.18603e-05,0,0,0,0
0.163411,0.105507,0.000698573,-0.000561479,-0.000561479,0.000684655,0,0,0,0
0.0752457,0.0588594,4.88422e-05,-6.73273e-06,-6.73273e-06,5.81177e-05,0,0,0,0
0.152865,0.0958493,0.000619363,-0.000506576,-0.000506576,0.000626822,0,0,0,0
0.0375741,0.0751625,4.82009e-05,9.01325e-06,9.01325e-06,7.17114e-05,0,0,0,0
0.81604,0.134684,0.00049943,0.000410924,0.000410924,0.000573895,0,0,0,0
0,0.0629464,1.70061e-05,6.38032e-06,6.38032e-06,5.66736e-05,0,0,0,0
0.21644,0.133576,0.000778927,-0.000596179,-0.000596179,0.000791716,0,0,0,0
0.0236161,0.172077,0.00077705,-0.000742179,-0.000742179,0.000897022,0,0,0,0
0.0153905,1.15365,0.00147394,-0.00109048,-0.00109048,0.00665924,0,0,0,0
0.247555,0.106142,0.000883249,-0.000663798,-0.000663798,0.000830476,0,0,0,0
1.05759,0.081692,0.000889312,0.000711869,0.000711869,0.000801922,0,0,0,0
0.0824864,0.0570772,5.97576e-05,-8.04763e-06,-8.04763e-06,5.77944e-05,0,0,0,0
0.901725,0.106076,0.000594612,0.000493813,0.000493813,0.00062479,0,0,0,0
0.0579766,0.0759291,4.30623e-05,-8.20519e-06,-8.20519e-06,7.16718e-05,0,0,0,0
0.064501,0.0707264,0.000445031,-0.000390727,-0.000390727,0.000445446,0,0,0,0
1.02656,0.167822,0.000892583,0.000849797,0.000849797,0.000989927,0,0,0,0
0.0994026,0.247446,0.000658335,-0.000590855,-0.000590855,0.000900703,0,0,0,0
0.011909,0.181337,0.000446279,-0.000443897,-0.000443897,0.000629172,0,0,0,0
0.919514,0.0887416,0.000657005,0.000535177,0.000535177,0.000647804,0,0,0,0
0.199848,0.148663,0.000723416,-0.000559076,-0.000559076,0.000770324,0,0,0,0
0.0202288,0.174474,0.000637238,-0.000612816,-0.000612816,0.000777263,0,0,0,0
0.935913,0.131418,0.000598236,0.000499858,0.000499858,0.00065636,0,0,0,0
0.0665706,0.0607258,3.91875e-05,-5.65002e-06,-5.65002e-06,5.82569e-05,0,0,0,0
0.897891,0.114617,0.000636242,0.000514264,0.000514264,0.000649823,0,0,0,0
0.0746265,0.0588425,4.94312e-05,-6.83673e-06,-6.83673e-06,5.79141e-05,0,0,0,0
0.89126,0.0992694,0.0006063,0.000497689,0.000497689,0.00062156,0,0,0,0
0.131852,0.220317,0.00112523,-0.000987435,-0.000987435,0.00123773,0,0,0,0
0.0203057,0.176983,0.000617087,-0.000597853,-0.000597853,0.000771115,0,0,0,0
0.054081,0.0794939,0.000304505,-0.00026899,-0.00026899,0.000339796,0,0,0,0
0.872296,0.177227,0.000537853,0.000528946,0.000528946,0.000702466,0,0,0,0
0.163355,1.04937,0.00073639,0.000493809,0.000493809,0.00464128,0,0,0,0
0.187413,0.0650805,0.000923267,-0.000768912,-0.000768912,0.000855137,0,0,0,0
0.0666323,0.0738523,5.801e-05,-1.07751e-05,-1.07751e-05,7.18892e-05,0,0,0,0
0.233105,0.119587,0.000879166,-0.000672202,-0.000672202,0.000849695,0,0,0,0
0.0192995,0.171611,0.000716042,-0.000688525,-0.000688525,0.00084344,0,0,0,0
0.0163376,1.15448,0.00122408,-0.000964544,-0.000964544,0.00662283,0,0,0,0
0.192908,0.153167,0.000615257,-0.000464701,-0.000464701,0.000683826,0,0,0,0
0.178231,0.167314,0.000632933,-0.000496468,-0.000496468,0.000730088,0,0,0,0
0.033099,0.179327,0.000607198,-0.000575537,-0.000575537,0.000752867,0,0,0,0
0.0157979,1.15517,0.00118142,-0.000943722,-0.000943722,0.0066164,0,0,0,0
0.917427,0.10889,0.000671638,0.000540288,0.000540288,0.000668126,0,0,0,0
0.0385294,0.0550622,7.13691e-05,9.48939e-06,9.48939e-06,5.79121e-05,0,0,0,0
0.798771,0.133033,0.00049131,0.000400865,0.000400865,0.000561754,0,0,0,0
0.0934857,0.0566614,6.24879e-05,8.39064e-06,8.39064e-06,5.78341e-05,0,0,0,0
0.05301,0.0806206,0.000301671,-0.000266725,-0.000266725,0.000338196,0,0,0,0
0.840191,0.176799,0.000530376,0.000520067,0.000520067,0.000692793,0,0,0,0
0.152194,1.05138,0.000651562,0.000451494,0.000451494,0.00465096,0,0,0,0
0.106883,0.241426,0.000718938,-0.000634667,-0.000634667,0.000930058,0,0,0,0
0.0227379,1.05027,0.000744897,-0.000491388,-0.000491388,0.00465379,0,0,0,0
0.120152,0.230527,0.000901043,-0.000787694,-0.000787694,0.00105879,0,0,0,0
0.0130371,1.15591,0.00101703,-0.000863763,-0.000863763,0.00659075,0,0,0,0
0.830496,0.10556,0.000530843,0.000432402,0.000432402,0.00056388,0,0,0,0
0.056679,0.0763512,4.14245e-05,-7.93042e-06,-7.93042e-06,7.17491e-05,0,0,0,0
0.203878,1.15321,0.00139897,0.00104679,0.00104679,0.00664077,0,0,0,0
0.27931,0.0779359,0.00103909,-0.000780665,-0.000780665,0.000917,0,0,0,0
0.93863,0.0900693,0.00068241,0.000561103,0.000561103,0.000674652,0,0,0,0
0.0554901,0.0766035,4.0421e-05,-7.75905e-06,-7.75905e-06,7.16223e-05,0,0,0,0
0.15425,1.05136,0.000668291,0.000462109,0.000462109,0.00465492,0,0,0,0
0.0136041,1.15613,0.000966886,-0.00083692,-0.00083692,0.00658554,0,0,0,0
0.215566,0.134015,0.00070963,-0.000529474,-0.000529474,0.000726015,0,0,0,0
0.175222,1.04938,0.000861847,0.000533801,0.000533801,0.00466613,0,0,0,0
0.924025,0.225108,0.00101909,0.000891384,0.000891384,0.00115048,0,0,0,0
0.0253209,1.04945,0.000851347,-0.000528191,-0.000528191,0.00466489,0,0,0,0
0.955685,0.22018,0.0010777,0.000937363,0.000937363,0.00118571,0,0,0,0
0.152605,1.15753,0.000785507,0.000740444,0.000740444,0.00655838,0,0,0,0
0.190279,0.0621935,0.00084674,-0.000691495,-0.000691495,0.000776395,0,0,0,0
0.152213,0.115179,0.000628538,-0.000507637,-0.000507637,0.000644025,0,0,0,0
0.0804423,0.0577266,5.53997e-05,-7.56511e-06,-7.56511e-06,5.81685e-05,0,0,0,0
0.152143,1.05067,0.000640569,0.000455607,0.000455607,0.00463818,0,0,0,0
0.141609,0.211139,0.00116295,-0.0010115,-0.0010115,0.0012494,0,0,0,0
0.0231242,0.170961,0.000760807,-0.000727198,-0.000727198,0.000880864,0,0,0,0
0.196551,1.15303,0.00130452,0.000992923,0.000992923,0.00662366,0,0,0,0
0.0719502,0.0621001,0.000322711,-0.000272021,-0.000272021,0.000328123,0,0,0,0
0.9317,0.173764,0.000679499,0.000655303,0.000655303,0.000815293,0,0,0,0
0.187867,1.15525,0.00118859,0.000952229,0.000952229,0.00661877,0,0,0,0
0.172035,1.15633,0.000997574,0.000855254,0.000855254,0.00659165,0,0,0,0
1.01296,0.0924191,0.000935295,0.000694632,0.000694632,0.000844787,0,0,0,0
0.0259225,1.04772,0.000874342,-0.000545206,-0.000545206,0.00464895,0,0,0,0
0.11992,0.230869,0.000917772,-0.000803943,-0.000803943,0.00107486,0,0,0,0
0.00840267,1.15907,0.000558872,-0.000609313,-0.000609313,0.00652346,0,0,0,0
0.221156,0.130124,0.000823734,-0.000631907,-0.000631907,0.000821436,0,0,0,0
0.0216367,0.170192,0.000772397,-0.000738706,-0.000738706,0.000889484,0,0,0,0
0.994707,0.0917814,0.000800232,0.000640308,0.000640308,0.000744742,0,0,0,0
0.073973,0.0589625,4.83916e-05,-6.69238e-06,-6.69238e-06,5.78901e-05,0,0,0,0
0.172743,0.0975074,0.000799168,-0.000647168,-0.000647168,0.000758428,0,0,0,0
0.0869306,0.0561862,6.51839e-05,-8.71526e-06,-8.71526e-06,5.79642e-05,0,0,0,0
0.122354,0.140019,0.000435842,-0.000357514,-0.000357514,0.000527976,0,0,0,0
0.0715055,0.0597206,4.41025e-05,-6.19961e-06,-6.19961e-06,5.82779e-05,0,0,0,0
0.925096,0.109201,0.000679738,0.000548522,0.000548522,0.00067659,0,0,0,0
0.0238241,1.04959,0.000782685,-0.000509554,-0.000509554,0.00465254,0,0,0,0
0.121071,0.229814,0.000922021,-0.000806218,-0.000806218,0.00107534,0,0,0,0
0.0101082,1.1567,0.000874393,-0.000788844,-0.000788844,0.00656422,0,0,0,0
0.0126843,1.15697,0.000894409,-0.000801036,-0.000801036,0.00657771,0,0,0,0
