n1,n2,bl1,n1,n2,bl2,n1,n2,bl3,n1,n2,bl4,n1,n2,bl5,loglik,logprior,logdens,logweight
2,6,0.074331503,5,6,0.034064334,3,5,0.10408392,4,5,0.076312912,1,6,0.12260616,-3356.3675,8.2279765,-0.21427573,-3347.9252
2,6,0.073589845,5,6,0.025513282,3,5,0.071143934,4,5,0.081978139,1,6,0.14015156,-3356.455,7.8475351,-0.94258479,-3347.6648
2,6,0.10667478,5,6,0.031638304,3,5,0.088576124,4,5,0.088960752,1,6,0.11889369,-3356.0913,8.6948731,-1.954418,-3345.442
2,6,0.084458114,5,6,0.026740482,3,5,0.075657827,4,5,0.076175428,1,6,0.14209046,-3356.7002,8.1024463,-0.44060418,-3348.1571
2,6,0.081993556,5,6,0.034650951,3,5,0.079909859,4,5,0.10701704,1,6,0.1274084,-3353.6164,8.6195961,-0.22095702,-3344.7758
2,6,0.088768264,5,6,0.031443603,3,5,0.094354531,4,5,0.09386154,1,6,0.11234645,-3353.7837,8.4154877,-0.78120332,-3344.587
2,6,0.08928734,5,6,0.025584587,3,5,0.088771991,4,5,0.083093012,1,6,0.12918773,-3354.4537,8.3184932,-0.1626965,-3345.9726
2,6,0.081322684,5,6,0.024807221,3,5,0.074158735,4,5,0.096284156,1,6,0.13378307,-3354.2773,8.2071173,-0.11485237,-3345.9553
2,6,0.091163838,5,6,0.024821955,3,5,0.081969695,4,5,0.087335914,1,6,0.12371684,-3354.0152,8.180165,-0.098328444,-3345.7367
2,6,0.073297361,5,6,0.018080271,3,5,0.080525244,4,5,0.097492747,1,6,0.08263981,-3363.7539,7.0407087,-0.015609367,-3356.6976
2,6,0.1298575,5,6,0.034372998,3,5,0.076885161,4,5,0.10079856,1,6,0.11328252,-3363.5295,9.1039346,-1.4428094,-3352.9827
2,6,0.062926722,5,6,0.027671761,3,5,0.080070871,4,5,0.092484578,1,6,0.11708803,-3354.9885,7.6048392,-0.49173718,-3346.892
2,6,0.080849367,5,6,0.039327075,3,5,0.089347982,4,5,0.1067361,1,6,0.12117544,-3354.1544,8.7487193,-0.15719234,-3345.2485
2,6,0.08995212,5,6,0.031177593,3,5,0.066523779,4,5,0.10750218,1,6,0.066907877,-3370.5867,7.2412709,-1.6205693,-3361.7249
2,6,0.080267632,5,6,0.03712542,3,5,0.075366469,4,5,0.10919462,1,6,0.11870648,-3353.9753,8.4132126,-0.071555009,-3345.4905
2,6,0.087459972,5,6,0.024500492,3,5,0.081327979,4,5,0.085261211,1,6,0.071326948,-3366.4585,6.997532,-0.73320215,-3358.7277
2,6,0.075842574,5,6,0.029598781,3,5,0.078553159,4,5,0.091168324,1,6,0.12641875,-3352.9409,8.0316318,-0.42547094,-3344.4838
2,6,0.12267768,5,6,0.049983382,3,5,0.10716907,4,5,0.074830685,1,6,0.10659764,-3367.6108,9.2251691,-0.26950197,-3358.1161
2,6,0.083959223,5,6,0.033560339,3,5,0.10312448,4,5,0.074975589,1,6,0.11425349,-3356.2861,8.1974624,-0.073339085,-3348.0153
2,6,0.077221347,5,6,0.067236032,3,5,0.041810067,4,5,0.037718928,1,6,0.12857475,-3406.9215,7.0512226,-2.2967797,-3397.5735
2,6,0.098373328,5,6,0.021803722,3,5,0.087967549,4,5,0.090286945,1,6,0.097167609,-3357.8619,7.9119831,-1.4634102,-3348.4865
2,6,0.068186305,5,6,0.045515388,3,5,0.10127857,4,5,0.087711748,1,6,0.11838296,-3356.4253,8.4214995,-1.6728961,-3346.3309
2,6,0.06601903,5,6,0.026558662,3,5,0.10431438,4,5,0.075283432,1,6,0.11890287,-3358.5729,7.8215674,-1.3594031,-3349.3919
2,6,0.12288741,5,6,0.055109788,3,5,0.090616414,4,5,0.10091412,1,6,0.11475539,-3366.2237,9.6856625,-0.32456096,-3356.2135
2,6,0.056745731,5,6,0.021017367,3,5,0.084717596,4,5,0.080841003,1,6,0.14051363,-3361.4022,7.6767065,-1.0552119,-3352.6703
2,6,0.06836085,5,6,0.029744801,3,5,0.086080207,4,5,0.097038975,1,6,0.11203246,-3353.8446,7.8651459,-1.1517753,-3344.8277
2,6,0.083455114,5,6,0.040920749,3,5,0.080785517,4,5,0.089705406,1,6,0.11328836,-3353.3282,8.1631028,-0.5286764,-3344.6364
2,6,0.030780673,5,6,0.076507989,3,5,0.071015752,4,5,0.087835245,1,6,0.082467234,-3394.4376,6.9721378,-2.5196012,-3384.9459
2,6,0.081639911,5,6,0.04156081,3,5,0.10417289,4,5,0.081302083,1,6,0.12327185,-3356.1735,8.6389508,-0.38584759,-3347.1487
2,6,0.042783507,5,6,0.0671754,3,5,0.055988857,4,5,0.101896,1,6,0.035678554,-3434.5885,6.0704463,-0.23385008,-3428.2842
2,6,0.089682912,5,6,0.070525543,3,5,0.032044554,4,5,0.057482323,1,6,0.092485506,-3402.5078,6.8444168,-1.9700122,-3393.6934
2,6,0.10328716,5,6,0.025158824,3,5,0.090761022,4,5,0.1046104,1,6,0.12493892,-3356.5087,8.9751264,-1.1067953,-3346.4268
2,6,0.13520821,5,6,0.048811261,3,5,0.1077493,4,5,0.072785383,1,6,0.12314722,-3372.107,9.7540273,-1.7031342,-3360.6498
2,6,0.09799727,5,6,0.050106282,3,5,0.094549265,4,5,0.092711998,1,6,0.086049084,-3362.0134,8.428278,-2.2237393,-3351.3614
2,6,0.073797152,5,6,0.027289118,3,5,0.091127911,4,5,0.098822052,1,6,0.11155508,-3353.9109,8.0518263,-1.7010733,-3344.158
2,6,0.087735509,5,6,0.034447423,3,5,0.095854673,4,5,0.084695906,1,6,0.097955467,-3355.7706,8.0137796,-0.968666,-3346.7882
2,6,0.093058189,5,6,0.04260351,3,5,0.10056046,4,5,0.071469809,1,6,0.11838447,-3358.2676,8.5215289,-2.1864951,-3347.5595
2,6,0.095006688,5,6,0.020433678,3,5,0.089582458,4,5,0.10036548,1,6,0.084581331,-3361.8911,7.7993927,-0.25166846,-3353.8401
2,6,0.078398766,5,6,0.022302646,3,5,0.076739813,4,5,0.11671046,1,6,0.081278902,-3364.1058,7.5086118,-0.13728949,-3356.4599
2,6,0.11318283,5,6,0.053299523,3,5,0.088880119,4,5,0.082976412,1,6,0.11615821,-3362.233,9.0899419,-0.025149188,-3353.1179
2,6,0.081967988,5,6,0.034212685,3,5,0.08077697,4,5,0.089294272,1,6,0.10441831,-3353.4506,7.8134045,-0.78826496,-3344.8489
2,6,0.066196041,5,6,0.04336582,3,5,0.083639208,4,5,0.078937548,1,6,0.16125427,-3360.4423,8.6678578,-1.4318786,-3350.3426
2,6,0.099599288,5,6,0.035797362,3,5,0.082077839,4,5,0.085956317,1,6,0.12310789,-3354.9351,8.530774,-2.2526555,-3344.1517
2,6,0.098476006,5,6,0.021996517,3,5,0.096061985,4,5,0.085959464,1,6,0.088770883,-3360.8462,7.8252971,-1.4257241,-3351.5952
2,6,0.04769203,5,6,0.07566181,3,5,0.078272341,4,5,0.10916188,1,6,0.039126455,-3422.914,6.9982904,-0.12915152,-3415.7866
2,6,0.072182699,5,6,0.018400341,3,5,0.074595282,4,5,0.11147553,1,6,0.092566289,-3361.7705,7.3844028,-0.45706323,-3353.929
2,6,0.062974391,5,6,0.037700155,3,5,0.074736848,4,5,0.086918753,1,6,0.13156204,-3355.2718,7.8778438,-0.57418964,-3346.8198
2,6,0.083712288,5,6,0.025000172,3,5,0.088068085,4,5,0.083706272,1,6,0.12644764,-3354.024,8.1386891,-0.21895729,-3345.6664
2,6,0.097808106,5,6,0.023071612,3,5,0.091397288,4,5,0.095793544,1,6,0.080108989,-3363.0803,7.7635908,-0.1103671,-3355.2063
2,6,0.10468098,5,6,0.029221577,3,5,0.088715483,4,5,0.092326236,1,6,0.11153528,-3355.8328,8.5295912,-0.31796896,-3346.9852
2,6,0.080401714,5,6,0.025820844,3,5,0.076760768,4,5,0.10808095,1,6,0.11922614,-3354.1464,8.2058083,-0.44370659,-3345.4969
2,6,0.10751103,5,6,0.027240953,3,5,0.080722531,4,5,0.081884664,1,6,0.10851643,-3357.4011,8.1175121,-0.085654562,-3349.1979
2,6,0.029336164,5,6,0.068754494,3,5,0.091729118,4,5,0.090409093,1,6,0.086068797,-3391.9303,7.3259533,-0.91605501,-3383.6882
2,6,0.11739395,5,6,0.047360078,3,5,0.11138365,4,5,0.075137873,1,6,0.10054459,-3366.6952,9.0364026,-0.086544766,-3357.5723
2,6,0.030198511,5,6,0.067429265,3,5,0.094568522,4,5,0.094082903,1,6,0.084806164,-3391.235,7.4217073,-0.76717704,-3383.0462
2,6,0.082980635,5,6,0.05574726,3,5,0.039823151,4,5,0.058775497,1,6,0.11505089,-3382.96,7.0475487,-0.3026105,-3375.6098
2,6,0.10087,5,6,0.051199042,3,5,0.098409,4,5,0.084909723,1,6,0.10443783,-3359.913,8.7965119,-0.91114755,-3350.2054
2,6,0.13432232,5,6,0.039484256,3,5,0.079472947,4,5,0.096480448,1,6,0.11683648,-3365.372,9.331929,-1.5955022,-3354.4445
2,6,0.055599194,5,6,0.054410067,3,5,0.086424281,4,5,0.083085508,1,6,0.026043635,-3440.7824,6.1112537,-4.8330617,-3429.8381
2,6,0.033093716,5,6,0.060139011,3,5,0.091527348,4,5,0.084808147,1,6,0.08302548,-3385.8761,7.051874,-0.17930779,-3378.645
2,6,0.091776179,5,6,0.029114048,3,5,0.092916008,4,5,0.080969895,1,6,0.10531166,-3355.2979,8.0017558,-0.052385327,-3347.2438
2,6,0.082078243,5,6,0.01055627,3,5,0.09037788,4,5,0.10603622,1,6,0.081629466,-3370.1022,7.4135617,-1.9643068,-3360.7243
2,6,0.077500403,5,6,0.044800292,3,5,0.075881855,4,5,0.099534266,1,6,0.10968689,-3354.3817,8.1480742,-1.1219936,-3345.1116
2,6,0.04143601,5,6,0.06506715,3,5,0.06850869,4,5,0.0886383,1,6,0.043700338,-3416.0857,6.1470098,-0.31827297,-3409.6205
2,6,0.1029768,5,6,0.05993513,3,5,0.038230523,4,5,0.058829209,1,6,0.10145043,-3390.1694,7.2284419,-0.41446131,-3382.5265
2,6,0.022868626,5,6,0.050494573,3,5,0.095796826,4,5,0.095475536,1,6,0.082856676,-3401.0304,6.9498447,-2.2521547,-3391.8284
2,6,0.098347381,5,6,0.022095457,3,5,0.0713098,4,5,0.1044611,1,6,0.083617098,-3363.4202,7.5966168,-0.26211971,-3355.5614
2,6,0.078978816,5,6,0.032778618,3,5,0.072133103,4,5,0.085147492,1,6,0.12178139,-3353.5315,7.8163884,-0.021664674,-3345.6934
2,6,0.084961666,5,6,0.03783589,3,5,0.063776395,4,5,0.1050649,1,6,0.13072438,-3355.9999,8.4472646,-2.5108907,-3345.0418
2,6,0.093715458,5,6,0.056862681,3,5,0.036374251,4,5,0.065852977,1,6,0.11725106,-3384.3865,7.4011286,-0.086316624,-3376.8991
2,6,0.091684149,5,6,0.060758106,3,5,0.056908455,4,5,0.028288099,1,6,0.14230509,-3411.341,7.598878,-0.31025334,-3403.4319
2,6,0.037060195,5,6,0.063193412,3,5,0.073340639,4,5,0.099664089,1,6,0.032538452,-3443.4586,6.1159357,-0.88467138,-3436.4579
2,6,0.048439843,5,6,0.06495188,3,5,0.087793537,4,5,0.088089856,1,6,0.045075361,-3406.6733,6.6870095,-0.74889718,-3399.2374
2,6,0.071723451,5,6,0.020017487,3,5,0.084666062,4,5,0.094894827,1,6,0.090924692,-3359.6897,7.2445304,-0.37327638,-3352.0719
2,6,0.071417441,5,6,0.032654939,3,5,0.057576507,4,5,0.088776331,1,6,0.13653262,-3358.2506,7.7391568,-1.6670968,-3348.8443
2,6,0.089350644,5,6,0.035655926,3,5,0.091747914,4,5,0.094426632,1,6,0.11343353,-3353.6725,8.492293,-0.035724757,-3345.1445
2,6,0.082626726,5,6,0.032418555,3,5,0.072988615,4,5,0.10079701,1,6,0.11178256,-3353.5081,8.0122692,-0.38029839,-3345.1156
2,6,0.081241821,5,6,0.032495528,3,5,0.093653324,4,5,0.090606659,1,6,0.12618384,-3353.3046,8.4836234,-0.052724385,-3344.7683
2,6,0.038739146,5,6,0.0542654,3,5,0.078486234,4,5,0.098925657,1,6,0.085434734,-3376.1799,7.1170234,-0.11755772,-3368.9453
2,6,0.092354322,5,6,0.033077283,3,5,0.071581725,4,5,0.090062489,1,6,0.11170452,-3354.3492,7.9756067,-2.1572701,-3344.2163
2,6,0.10424553,5,6,0.028480136,3,5,0.068388682,4,5,0.089113525,1,6,0.094877565,-3359.6103,7.7021088,-1.8164355,-3350.0918
2,6,0.077947595,5,6,0.05152988,3,5,0.07270762,4,5,0.037334902,1,6,0.12720329,-3383.5713,7.3344658,-4.3117501,-3371.925
2,6,0.088170375,5,6,0.020770565,3,5,0.10051896,4,5,0.089212999,1,6,0.13384716,-3356.5139,8.6504012,-2.2060895,-3345.6574
2,6,0.08517745,5,6,0.069174221,3,5,0.023529742,4,5,0.070416133,1,6,0.1014986,-3407.0837,6.995923,-1.6042629,-3398.4836
2,6,0.081483552,5,6,0.062620069,3,5,0.053236518,4,5,0.040172092,1,6,0.1020866,-3392.1244,6.7919767,-0.23223453,-3385.1002
2,6,0.035569243,5,6,0.048376314,3,5,0.095701071,4,5,0.088591175,1,6,0.064227577,-3392.8831,6.6493076,-0.19926306,-3386.0346
2,6,0.075629528,5,6,0.056655723,3,5,0.048425766,4,5,0.037782484,1,6,0.11182313,-3396.4107,6.6063325,-0.042824067,-3389.7616
2,6,0.11871672,5,6,0.04623897,3,5,0.084374873,4,5,0.087347687,1,6,0.12164998,-3361.5495,9.1665646,-0.20479801,-3352.1782
2,6,0.077252797,5,6,0.037826058,3,5,0.087714657,4,5,0.10458486,1,6,0.12452899,-3353.6361,8.6381473,-0.36887938,-3344.6291
2,6,0.069514728,5,6,0.064425547,3,5,0.051997548,4,5,0.035161366,1,6,0.10759131,-3400.7877,6.57381,-0.19028506,-3394.0236
2,6,0.049266017,5,6,0.061690502,3,5,0.073195821,4,5,0.074750043,1,6,0.032391694,-3431.6989,5.8258815,-0.935241,-3424.9378
2,6,0.052340003,5,6,0.083869776,3,5,0.054378977,4,5,0.10067344,1,6,0.040051907,-3425.1065,6.626282,-0.090786697,-3418.3894
2,6,0.086984467,5,6,0.028620347,3,5,0.072147609,4,5,0.077633143,1,6,0.083893425,-3361.2071,6.9855798,-0.31159336,-3353.9099
2,6,0.077495282,5,6,0.072834354,3,5,0.046258557,4,5,0.072345629,1,6,0.096912925,-3378.2046,7.3169349,-1.5497517,-3369.3379
2,6,0.035262573,5,6,0.050764249,3,5,0.089446369,4,5,0.092530198,1,6,0.10047794,-3374.414,7.3696266,-1.6828111,-3365.3615
2,6,0.097981546,5,6,0.028362286,3,5,0.090026975,4,5,0.091497145,1,6,0.093125943,-3357.4372,8.0198779,-0.37310347,-3349.0442
2,6,0.038893182,5,6,0.071688847,3,5,0.084206199,4,5,0.11079718,1,6,0.038612845,-3431.5116,6.8839651,-0.97966672,-3423.648
2,6,0.092579309,5,6,0.03517703,3,5,0.088020053,4,5,0.097960777,1,6,0.12634097,-3353.9856,8.8015628,-0.17562364,-3345.0084
2,6,0.091542512,5,6,0.025080906,3,5,0.070609588,4,5,0.09435805,1,6,0.080049063,-3362.7462,7.2328024,-0.016811737,-3355.4966
2,6,0.084626496,5,6,0.026291326,3,5,0.064486182,4,5,0.096384765,1,6,0.094453592,-3358.4052,7.3248472,-1.1342243,-3349.9461
2,6,0.077672263,5,6,0.030053093,3,5,0.094979086,4,5,0.092283375,1,6,0.097496265,-3355.4222,7.8496817,-0.54636628,-3347.0261
2,6,0.073654829,5,6,0.034959283,3,5,0.1020708,4,5,0.086796787,1,6,0.10909633,-3355.1464,8.1315605,-0.21562881,-3346.7992
2,6,0.093691169,5,6,0.020269909,3,5,0.076627893,4,5,0.12094507,1,6,0.12334093,-3358.3569,8.6974994,-2.3974968,-3347.2619
2,6,0.096643109,5,6,0.018904314,3,5,0.077491658,4,5,0.12234031,1,6,0.076810503,-3369.6728,7.843798,-0.65877804,-3361.1702
2,6,0.033522065,5,6,0.07178992,3,5,0.094146781,4,5,0.1025899,1,6,0.031009336,-3456.985,6.6611601,-3.2719676,-3447.0518
2,6,0.095221489,5,6,0.031898244,3,5,0.094639167,4,5,0.096334963,1,6,0.12078206,-3354.5234,8.7775185,-0.27216487,-3345.4737
2,6,0.06662883,5,6,0.045109551,3,5,0.065819714,4,5,0.095557684,1,6,0.13225634,-3356.496,8.1074423,-2.6144372,-3345.7741
2,6,0.083135485,5,6,0.030712857,3,5,0.083154456,4,5,0.085447864,1,6,0.11068515,-3353.1732,7.8627163,-0.0070669319,-3345.3034
2,6,0.072352966,5,6,0.043936459,3,5,0.07461237,4,5,0.098767288,1,6,0.12547486,-3354.2095,8.3028789,-1.3260657,-3344.5805
2,6,0.089302532,5,6,0.061062561,3,5,0.041468793,4,5,0.072876482,1,6,0.10543391,-3377.1588,7.4028856,-0.60074341,-3369.1552
2,6,0.067623976,5,6,0.039660555,3,5,0.081907614,4,5,0.097192665,1,6,0.11567997,-3353.7379,8.0412957,-1.1508311,-3344.5458
2,6,0.086770175,5,6,0.028512842,3,5,0.085457545,4,5,0.09068957,1,6,0.09867638,-3354.797,7.8021302,-0.16136438,-3346.8335
2,6,0.11409433,5,6,0.02777292,3,5,0.080577032,4,5,0.096129125,1,6,0.12733701,-3358.0833,8.9182084,-0.98106399,-3348.184
2,6,0.086534794,5,6,0.0415053,3,5,0.079044686,4,5,0.10102281,1,6,0.11877996,-3353.8762,8.537751,-0.2023835,-3345.1361
2,6,0.086177034,5,6,0.04697877,3,5,0.094771796,4,5,0.078068253,1,6,0.11635105,-3356.3399,8.446938,-1.7876122,-3346.1053
2,6,0.031217902,5,6,0.06555889,3,5,0.095737075,4,5,0.089978372,1,6,0.084032124,-3389.7717,7.3304873,-0.5648316,-3381.8764
2,6,0.080476243,5,6,0.053723766,3,5,0.098505175,4,5,0.10674602,1,6,0.092470423,-3361.4473,8.6384326,-5.5398709,-3347.2689
2,6,0.092045632,5,6,0.032494959,3,5,0.090387858,4,5,0.10501831,1,6,0.10379616,-3355.2527,8.4748585,-0.62945755,-3346.1484
2,6,0.046408314,5,6,0.064213594,3,5,0.075616688,4,5,0.11107157,1,6,0.034727235,-3429.1672,6.640748,-0.19210223,-3422.3344
2,6,0.076409815,5,6,0.058387403,3,5,0.04740433,4,5,0.035827917,1,6,0.09893693,-3402.1074,6.3393279,-0.18484091,-3395.5832
2,6,0.051958965,5,6,0.064455168,3,5,0.078024606,4,5,0.1036148,1,6,0.041525856,-3410.3544,6.7915879,-0.8532281,-3402.7095
2,6,0.095851718,5,6,0.053235159,3,5,0.049259338,4,5,0.053878569,1,6,0.090209349,-3381.9675,6.8486826,-2.0011589,-3373.1177
2,6,0.074273006,5,6,0.038640694,3,5,0.079627789,4,5,0.098505222,1,6,0.13091741,-3353.4428,8.4392825,-0.90277001,-3344.1007
2,6,0.076496806,5,6,0.031313014,3,5,0.10321349,4,5,0.096429366,1,6,0.11897435,-3354.7257,8.5285404,-0.07764398,-3346.1195
2,6,0.06901833,5,6,0.033256249,3,5,0.072838243,4,5,0.087720141,1,6,0.10370107,-3354.9893,7.3306807,-1.1440129,-3346.5146
2,6,0.083266475,5,6,0.036051126,3,5,0.091616486,4,5,0.083180461,1,6,0.12886951,-3353.905,8.4596811,-0.098520464,-3345.3468
2,6,0.10982941,5,6,0.042644728,3,5,0.090067156,4,5,0.089801012,1,6,0.096447502,-3359.9385,8.5757961,-0.20456065,-3351.1581
2,6,0.073553363,5,6,0.061453887,3,5,0.044840358,4,5,0.056117315,1,6,0.1124077,-3381.6489,6.9674524,-4.8601512,-3369.8213
2,6,0.080300122,5,6,0.029580557,3,5,0.066990554,4,5,0.11882365,1,6,0.07974759,-3364.7135,7.5088495,-1.1250201,-3356.0797
2,6,0.10040361,5,6,0.026225439,3,5,0.092941501,4,5,0.10328399,1,6,0.1064644,-3356.55,8.5863788,-1.385727,-3346.5779
2,6,0.026398327,5,6,0.063622489,3,5,0.088610686,4,5,0.08602588,1,6,0.086752811,-3394.498,7.0282039,-1.094162,-3386.3757
2,6,0.048363218,5,6,0.074424144,3,5,0.080381625,4,5,0.094108802,1,6,0.048477977,-3405.3057,6.9151153,-1.3552707,-3397.0353
2,6,0.047221344,5,6,0.060513278,3,5,0.092135512,4,5,0.11238834,1,6,0.030247546,-3439.134,6.8501203,-0.81813812,-3431.4658
2,6,0.12357673,5,6,0.047215563,3,5,0.09666541,4,5,0.084250157,1,6,0.12248615,-3364.4462,9.48388,-0.39216976,-3354.5702
2,6,0.061826787,5,6,0.041603744,3,5,0.08128735,4,5,0.091654432,1,6,0.13892577,-3356.021,8.3059616,-0.28742816,-3347.4277
2,6,0.034040011,5,6,0.053054038,3,5,0.095960957,4,5,0.096265273,1,6,0.075833284,-3387.2055,7.1030713,-0.065411223,-3380.037
2,6,0.090274208,5,6,0.037569246,3,5,0.074120351,4,5,0.1129473,1,6,0.072072572,-3366.6046,7.7396735,-2.395998,-3356.4689
2,6,0.11474338,5,6,0.037125254,3,5,0.11376323,4,5,0.093931065,1,6,0.10537349,-3363.1829,9.2987285,-0.19929963,-3353.6849
2,6,0.079917337,5,6,0.025375387,3,5,0.071846417,4,5,0.088681819,1,6,0.085209973,-3360.0164,7.0206186,-0.31083818,-3352.685
2,6,0.085526173,5,6,0.021578504,3,5,0.092769228,4,5,0.098477644,1,6,0.087584163,-3359.7606,7.7187142,-0.11810295,-3351.9237
2,6,0.13037084,5,6,0.027355558,3,5,0.086228567,4,5,0.095252354,1,6,0.11203846,-3363.0756,9.0249158,-2.4570453,-3351.5937
2,6,0.093231679,5,6,0.047143312,3,5,0.049065521,4,5,0.02861791,1,6,0.1260548,-3411.5301,6.8822644,-0.83545062,-3403.8124
2,6,0.094126032,5,6,0.034645218,3,5,0.077354339,4,5,0.090828802,1,6,0.13532706,-3354.7054,8.645629,-1.3382869,-3344.7214
2,6,0.076268458,5,6,0.040960646,3,5,0.073446054,4,5,0.089824223,1,6,0.13901695,-3354.8018,8.3903266,-2.8667739,-3343.5447
2,6,0.037090745,5,6,0.067705102,3,5,0.092827577,4,5,0.10141871,1,6,0.034957156,-3439.707,6.6799858,-1.0661046,-3431.9609
2,6,0.03020495,5,6,0.06897433,3,5,0.088184797,4,5,0.091033779,1,6,0.10947767,-3383.1174,7.7575105,-0.27086857,-3375.0891
2,6,0.089777582,5,6,0.032668349,3,5,0.095440129,4,5,0.088527884,1,6,0.089832278,-3357.5582,7.9249244,-0.78826185,-3348.845
2,6,0.093790801,5,6,0.017776032,3,5,0.093472505,4,5,0.11109186,1,6,0.079284554,-3366.6309,7.9083151,-0.54634177,-3358.1762
2,6,0.084881157,5,6,0.020107709,3,5,0.082441173,4,5,0.093790905,1,6,0.0737182,-3366.3534,7.0987829,-0.59418116,-3358.6605
2,6,0.073614064,5,6,0.042935787,3,5,0.052245475,4,5,0.039936378,1,6,0.11680215,-3387.5725,6.5106771,-2.1129559,-3378.9489
2,6,0.088972664,5,6,0.054617485,3,5,0.030200195,4,5,0.062573049,1,6,0.11327548,-3393.7684,6.9927774,-0.24714513,-3386.5285
2,6,0.09134457,5,6,0.024335254,3,5,0.068074098,4,5,0.076790369,1,6,0.073863756,-3368.4429,6.6881609,-0.43647257,-3361.3182
2,6,0.084347493,5,6,0.030167499,3,5,0.092490595,4,5,0.10009176,1,6,0.13488169,-3354.1738,8.8395809,-1.7902947,-3343.5439
2,6,0.025126729,5,6,0.052140203,3,5,0.091105269,4,5,0.085130086,1,6,0.080423709,-3397.8292,6.6785199,-1.6151965,-3389.5355
2,6,0.098000938,5,6,0.031610132,3,5,0.076909168,4,5,0.069999202,1,6,0.11136544,-3357.843,7.7576976,-1.7475038,-3348.3378
2,6,0.032537006,5,6,0.078609848,3,5,0.081651354,4,5,0.093723911,1,6,0.085043763,-3391.1403,7.4313177,-2.2349085,-3381.4741
2,6,0.07899901,5,6,0.036191986,3,5,0.10086053,4,5,0.076977732,1,6,0.12029114,-3355.5034,8.2664078,-0.044469041,-3347.1926
2,6,0.08149487,5,6,0.02467193,3,5,0.11103857,4,5,0.088560384,1,6,0.12441498,-3356.9794,8.6036147,-0.67011525,-3347.7057
2,6,0.102507,5,6,0.032853635,3,5,0.08898516,4,5,0.070173109,1,6,0.10796684,-3358.4707,8.0497149,-1.2884177,-3349.1326
2,6,0.083549988,5,6,0.024236769,3,5,0.076645985,4,5,0.083575331,1,6,0.11760987,-3354.3465,7.7123588,-0.85380021,-3345.7804
2,6,0.09692449,5,6,0.051648685,3,5,0.032432736,4,5,0.081913771,1,6,0.095560433,-3384.8846,7.1696023,-2.4669936,-3375.248
2,6,0.071078814,5,6,0.02968999,3,5,0.097575739,4,5,0.10928769,1,6,0.10521826,-3356.3303,8.25701,-0.5700976,-3347.5031
2,6,0.080564527,5,6,0.029968457,3,5,0.082568799,4,5,0.089165486,1,6,0.13361177,-3353.2701,8.3175807,-0.26157444,-3344.691
2,6,0.091523756,5,6,0.034269799,3,5,0.086632911,4,5,0.088056801,1,6,0.11132978,-3353.6337,8.236261,-0.92026532,-3344.4771
2,6,0.044341604,5,6,0.061066267,3,5,0.092828058,4,5,0.095336511,1,6,0.042221065,-3414.0414,6.7158701,-0.31088514,-3407.0146
2,6,0.079338211,5,6,0.029301304,3,5,0.070542791,4,5,0.09704644,1,6,0.13027926,-3353.861,8.1301602,-3.1077599,-3342.623
2,6,0.061098389,5,6,0.02633464,3,5,0.054770155,4,5,0.079393645,1,6,0.13221329,-3363.5796,7.0762023,-1.5292941,-3354.9741
2,6,0.10157251,5,6,0.029183602,3,5,0.1104663,4,5,0.10308874,1,6,0.12580119,-3359.0612,9.4022468,-2.5412928,-3347.1177
2,6,0.10840795,5,6,0.037846429,3,5,0.078532504,4,5,0.097133332,1,6,0.09644012,-3358.8926,8.3672067,-0.1603738,-3350.365
2,6,0.061587398,5,6,0.022809423,3,5,0.096175694,4,5,0.10007985,1,6,0.11932311,-3357.5613,7.9995095,-2.7394191,-3346.8224
2,6,0.073820142,5,6,0.028608987,3,5,0.099961342,4,5,0.089321507,1,6,0.14606772,-3356.6197,8.7555939,-0.65787311,-3347.2062
2,6,0.13243973,5,6,0.043461015,3,5,0.10639136,4,5,0.080277348,1,6,0.1107955,-3368.2425,9.4672991,-1.0934156,-3357.6818
2,6,0.097331774,5,6,0.020141658,3,5,0.078054233,4,5,0.10158083,1,6,0.08964034,-3360.7732,7.7349767,-0.72468132,-3352.3136
2,6,0.069811169,5,6,0.060836571,3,5,0.05768875,4,5,0.033706277,1,6,0.12079047,-3397.8396,6.8566648,-0.19275775,-3390.7902
2,6,0.07935652,5,6,0.041723694,3,5,0.082511634,4,5,0.092078986,1,6,0.12212702,-3353.2014,8.3559571,-0.56898265,-3344.2765
2,6,0.043925933,5,6,0.06096608,3,5,0.086075261,4,5,0.092349698,1,6,0.043292282,-3411.9082,6.5321851,-0.36433707,-3405.0117
2,6,0.083284127,5,6,0.030945173,3,5,0.081998006,4,5,0.09247239,1,6,0.12209481,-3352.5759,8.2158901,-0.0172504,-3344.3428
2,6,0.079309303,5,6,0.041751235,3,5,0.070782819,4,5,0.077954746,1,6,0.1178548,-3355.3291,7.7530581,-3.2232657,-3344.3528
2,6,0.095183038,5,6,0.05000882,3,5,0.071402672,4,5,0.11243411,1,6,0.10932141,-3359.0497,8.767001,-0.75418159,-3349.5285
2,6,0.080642512,5,6,0.056168292,3,5,0.037604739,4,5,0.048107705,1,6,0.11700847,-3394.5562,6.7906343,-1.5020241,-3386.2635
2,6,0.031628511,5,6,0.062079749,3,5,0.090481839,4,5,0.10786185,1,6,0.095974654,-3383.6427,7.760532,-0.12390815,-3375.7582
