mu1,mu2,s1,s2,s3,s4,a1,b1,a2,b2
0.0963667,0.0817888,3.57171e-05,9.20897e-07,9.20897e-07,8.74608e-05,0,0,0,0
0.0349098,0.0922122,3.51108e-05,-4.26817e-07,-4.26817e-07,9.86817e-05,0,0,0,0
0.0791534,0.119749,3.47208e-05,2.46787e-06,2.46787e-06,0.000139206,0,0,0,0
0.0302829,0.121239,2.94888e-05,-1.90167e-06,-1.90167e-06,0.00014074,0,0,0,0
0.106573,0.0813232,4.41304e-05,1.17071e-06,1.17071e-06,8.84936e-05,0,0,0,0
0.080177,0.119633,3.5645e-05,2.52843e-06,2.52843e-06,0.000139274,0,0,0,0
0.0904078,0.0824145,3.13057e-05,7.32138e-07,7.32138e-07,8.71935e-05,0,0,0,0
0.0298854,0.0827807,3.0476e-05,-7.04064e-07,-7.04064e-07,8.79236e-05,0,0,0,0
0.116695,0.0805712,3.63566e-05,5.78715e-06,5.78715e-06,8.79203e-05,0,0,0,0
0.0755555,0.0935218,2.67843e-05,1.43315e-07,1.43315e-07,9.89378e-05,0,0,0,0
0.0318666,0.120043,3.3793e-05,-2.35564e-06,-2.35564e-06,0.000139556,0,0,0,0
0.0823953,0.093601,3.29455e-05,2.46647e-07,2.46647e-07,9.9726e-05,0,0,0,0
0.0906244,0.0827805,3.15863e-05,6.94307e-07,6.94307e-07,8.78692e-05,0,0,0,0
0.0320263,0.0943289,2.98687e-05,-8.91804e-08,-8.91804e-08,0.00010045,0,0,0,0
0.0998847,0.0823991,3.90352e-05,8.74826e-07,8.74826e-07,8.91814e-05,0,0,0,0
0.0925917,0.09169,4.05409e-05,6.24955e-07,6.24955e-07,9.86793e-05,0,0,0,0
0.080225,0.119087,3.50659e-05,2.66833e-06,2.66833e-06,0.000137769,0,0,0,0
0.027811,0.0839398,2.59858e-05,-4.81733e-07,-4.81733e-07,8.85661e-05,0,0,0,0
0.0309299,0.120426,3.21361e-05,-2.21055e-06,-2.21055e-06,0.000139932,0,0,0,0
0.0340312,0.0838076,3.33058e-05,-4.47457e-07,-4.47457e-07,8.98408e-05,0,0,0,0
0.0349454,0.0942686,3.34349e-05,-1.16246e-07,-1.16246e-07,0.000100819,0,0,0,0
0.0801426,0.0936336,3.08355e-05,1.85532e-07,1.85532e-07,9.99875e-05,0,0,0,0
0.0850823,0.11863,3.95675e-05,2.92811e-06,2.92811e-06,0.000137897,0,0,0,0
0.0344655,0.119834,3.66194e-05,-2.44322e-06,-2.44322e-06,0.000139562,0,0,0,0
0.0749947,0.121206,3.24901e-05,1.90852e-06,1.90852e-06,0.000141296,0,0,0,0
0.129285,0.0800797,4.57601e-05,6.9893e-06,6.9893e-06,8.9037e-05,0,0,0,0
0.0970192,0.0912707,4.48385e-05,7.26454e-07,7.26454e-07,9.90938e-05,0,0,0,0
0.0374127,0.0784718,4.57427e-05,-7.22681e-06,-7.22681e-06,8.69672e-05,0,0,0,0
0.0832797,0.119763,3.92216e-05,2.50804e-06,2.50804e-06,0.000140214,0,0,0,0
0.098955,0.0816673,3.77061e-05,9.87913e-07,9.87913e-07,8.77034e-05,0,0,0,0
0.0823532,0.119487,3.77195e-05,2.58935e-06,2.58935e-06,0.000139151,0,0,0,0
0.0354032,0.0920968,3.7767e-05,-4.84733e-07,-4.84733e-07,9.90461e-05,0,0,0,0
0.130094,0.0793628,4.52566e-05,7.05056e-06,7.05056e-06,8.83469e-05,0,0,0,0
0.0697135,0.121488,2.75442e-05,1.84077e-06,1.84077e-06,0.000140903,0,0,0,0
0.0235972,0.082453,2.14052e-05,-3.7546e-06,-3.7546e-06,8.75443e-05,0,0,0,0
0.0310198,0.0801159,3.5643e-05,-5.73396e-06,-5.73396e-06,8.75717e-05,0,0,0,0
0.118637,0.0797876,3.69972e-05,5.92736e-06,5.92736e-06,8.72701e-05,0,0,0,0
0.0781495,0.120028,3.40347e-05,2.36533e-06,2.36533e-06,0.000139596,0,0,0,0
0.0328585,0.0805685,3.69622e-05,-5.86243e-06,-5.86243e-06,8.79683e-05,0,0,0,0
0.0398236,0.0818678,4.287e-05,-9.89535e-07,-9.89535e-07,8.86587e-05,0,0,0,0
0.0860595,0.119094,4.12887e-05,2.7923e-06,2.7923e-06,0.000139252,0,0,0,0
0.0706247,0.121791,2.88844e-05,1.70319e-06,1.70319e-06,0.000141539,0,0,0,0
0.0332696,0.0829241,3.39242e-05,-6.96259e-07,-6.96259e-07,8.86548e-05,0,0,0,0
0.0275055,0.121337,2.6541e-05,-1.88414e-06,-1.88414e-06,0.000140405,0,0,0,0
0.0336329,0.119341,3.61349e-05,-2.61853e-06,-2.61853e-06,0.000138596,0,0,0,0
0.0782393,0.119947,3.39943e-05,2.3639e-06,2.3639e-06,0.000139081,0,0,0,0
0.0830509,0.0931205,3.29116e-05,2.99547e-07,2.99547e-07,9.92926e-05,0,0,0,0
0.0629034,0.121794,2.1996e-05,1.69595e-06,1.69595e-06,0.000140076,0,0,0,0
0.0331226,0.0931206,3.40526e-05,-2.89713e-07,-2.89713e-07,9.97861e-05,0,0,0,0
0.0867389,0.118823,4.16978e-05,2.90905e-06,2.90905e-06,0.000138999,0,0,0,0
0.0884943,0.118472,4.3025e-05,3.07571e-06,3.07571e-06,0.000138084,0,0,0,0
0.0893073,0.0922862,3.80121e-05,4.67218e-07,4.67218e-07,9.92683e-05,0,0,0,0
0.0932373,0.0828852,3.37245e-05,7.34434e-07,7.34434e-07,8.87669e-05,0,0,0,0
0.0324905,0.0948385,3.06472e-05,-9.21503e-09,-9.21503e-09,0.000101256,0,0,0,0
0.0298284,0.0944896,2.62547e-05,-4.61642e-08,-4.61642e-08,0.000100077,0,0,0,0
0.123607,0.0791813,3.99084e-05,6.35968e-06,6.35968e-06,8.67846e-05,0,0,0,0
0.106971,0.0810446,3.02381e-05,4.96244e-06,4.96244e-06,8.7377e-05,0,0,0,0
0.0296772,0.0803947,3.45224e-05,-5.58264e-06,-5.58264e-06,8.79342e-05,0,0,0,0
0.121206,0.0800704,3.91267e-05,6.19112e-06,6.19112e-06,8.79592e-05,0,0,0,0
0.098366,0.0825943,3.78696e-05,7.94672e-07,7.94672e-07,8.90418e-05,0,0,0,0
0.0947607,0.0821687,3.46134e-05,8.72813e-07,8.72813e-07,8.80097e-05,0,0,0,0
0.0267273,0.0819774,2.54293e-05,-4.28519e-06,-4.28519e-06,8.74935e-05,0,0,0,0
0.0299949,0.120287,2.91416e-05,-2.18713e-06,-2.18713e-06,0.000138789,0,0,0,0
0.0968259,0.0824912,3.63499e-05,7.87898e-07,7.87898e-07,8.82611e-05,0,0,0,0
0.0323471,0.0938532,3.24806e-05,-1.66218e-07,-1.66218e-07,0.000100454,0,0,0,0
0.0747379,0.120498,3.11938e-05,2.14353e-06,2.14353e-06,0.000139579,0,0,0,0
0.0730895,0.0954796,2.68492e-05,-7.36296e-08,-7.36296e-08,0.000101232,0,0,0,0
0.093259,0.0825208,3.35239e-05,7.85688e-07,7.85688e-07,8.81109e-05,0,0,0,0
0.142533,0.078131,5.40189e-05,8.37387e-06,8.37387e-06,8.82249e-05,0,0,0,0
0.11445,0.0809948,3.52436e-05,5.60299e-06,5.60299e-06,8.82898e-05,0,0,0,0
0.0244249,0.0849937,2.0952e-05,-3.15676e-07,-3.15676e-07,8.90072e-05,0,0,0,0
0.0379488,0.078995,4.39167e-05,-6.97467e-06,-6.97467e-06,8.68173e-05,0,0,0,0
0.0761886,0.0942923,2.80639e-05,8.1779e-08,8.1779e-08,0.000100192,0,0,0,0
0.124367,0.078986,4.04423e-05,6.426e-06,6.426e-06,8.70366e-05,0,0,0,0
0.126825,0.0790538,4.22902e-05,6.68889e-06,6.68889e-06,8.74893e-05,0,0,0,0
0.0841675,0.119354,3.95664e-05,2.67738e-06,2.67738e-06,0.000139548,0,0,0,0
0.0347461,0.11939,3.74488e-05,-2.62116e-06,-2.62116e-06,0.000138891,0,0,0,0
0.134827,0.0791679,4.89334e-05,7.54769e-06,7.54769e-06,8.85113e-05,0,0,0,0
0.0756586,0.120631,3.22939e-05,2.11302e-06,2.11302e-06,0.000140136,0,0,0,0
0.0733585,0.0937276,2.5227e-05,8.57832e-08,8.57832e-08,9.9127e-05,0,0,0,0
0.117842,0.0810589,3.78983e-05,5.90567e-06,5.90567e-06,8.88718e-05,0,0,0,0
0.0320841,0.0832646,3.08224e-05,-6.00297e-07,-6.00297e-07,8.84403e-05,0,0,0,0
0.0745583,0.0849238,2.14934e-05,3.49789e-07,3.49789e-07,8.91178e-05,0,0,0,0
0.0331195,0.120604,3.1934e-05,-2.09919e-06,-2.09919e-06,0.000139777,0,0,0,0
0.0877095,0.118551,4.2328e-05,3.02067e-06,3.02067e-06,0.000138311,0,0,0,0
