mu1,mu2,s1,s2,s3,s4,a1,b1,a2,b2
0.112855,0.0805923,3.36769e-05,5.43899e-06,5.43899e-06,8.73659e-05,0,0,0,0
0.0390193,0.0807824,4.27892e-05,-1.23926e-06,-1.23926e-06,8.71372e-05,0,0,0,0
0.118223,0.0795619,3.66209e-05,5.87482e-06,5.87482e-06,8.71367e-05,0,0,0,0
0.105013,0.0810697,4.25104e-05,1.1875e-06,1.1875e-06,8.77077e-05,0,0,0,0
0.0526951,0.114692,7.85795e-05,-5.72635e-06,-5.72635e-06,0.000137714,0,0,0,0
0.0934646,0.0827944,3.38566e-05,7.90094e-07,7.90094e-07,8.88851e-05,0,0,0,0
0.0908132,0.0824213,3.17053e-05,7.5976e-07,7.5976e-07,8.7605e-05,0,0,0,0
0.0263915,0.0809593,2.60706e-05,-4.36596e-06,-4.36596e-06,8.68152e-05,0,0,0,0
0.0392175,0.117692,4.88155e-05,-3.4785e-06,-3.4785e-06,0.000138236,0,0,0,0
0.0893436,0.0922947,3.80398e-05,4.8399e-07,4.8399e-07,9.91139e-05,0,0,0,0
0.076195,0.0942494,2.80233e-05,9.12462e-08,9.12462e-08,0.00010002,0,0,0,0
0.0637207,0.0335228,2.34541e-05,1.29164e-07,1.29164e-07,4.52594e-05,0,0,0,0
0.0450039,0.0389486,1.72169e-05,-1.27202e-06,-1.27202e-06,4.55724e-05,0,0,0,0
0.0413861,0.117248,5.37055e-05,-3.77104e-06,-3.77104e-06,0.000138355,0,0,0,0
0.0288078,0.0839208,2.80172e-05,-4.97647e-07,-4.97647e-07,8.90234e-05,0,0,0,0
0.0606897,0.035593,2.13682e-05,4.5437e-08,4.5437e-08,4.5123e-05,0,0,0,0
0.0306604,0.0930138,3.19459e-05,-2.66805e-07,-2.66805e-07,9.96063e-05,0,0,0,0
0.0427668,0.0390257,1.55997e-05,-1.19507e-06,-1.19507e-06,4.56451e-05,0,0,0,0
0.0837823,0.0931756,3.37091e-05,2.80841e-07,2.80841e-07,9.97495e-05,0,0,0,0
0.0936484,0.0826484,2.34517e-05,4.00569e-06,4.00569e-06,8.80141e-05,0,0,0,0
0.0432333,0.0393908,1.65469e-05,-1.37515e-06,-1.37515e-06,4.78239e-05,0,0,0,0
0.0244233,0.0814081,2.3164e-05,-3.9561e-06,-3.9561e-06,8.69415e-05,0,0,0,0
0.102419,0.0822193,2.83524e-05,4.62628e-06,4.62628e-06,8.82735e-05,0,0,0,0
0.0507702,0.0372788,2.2505e-05,-1.61944e-06,-1.61944e-06,4.63348e-05,0,0,0,0
0.0814302,0.0940429,3.26787e-05,1.38178e-07,1.38178e-07,0.00010066,0,0,0,0
0.0822445,0.0844256,2.64238e-05,3.81628e-07,3.81628e-07,8.93707e-05,0,0,0,0
0.113608,0.0812761,3.49638e-05,5.5275e-06,5.5275e-06,8.83931e-05,0,0,0,0
0.098316,0.0343987,3.8859e-05,2.24334e-06,2.24334e-06,4.72311e-05,0,0,0,0
0.0627836,0.0328307,2.31085e-05,7.7338e-08,7.7338e-08,4.5162e-05,0,0,0,0
0.029184,0.093289,2.99546e-05,-2.08585e-07,-2.08585e-07,9.97233e-05,0,0,0,0
0.0997108,0.0363408,3.9838e-05,2.25926e-06,2.25926e-06,4.7537e-05,0,0,0,0
0.0281826,0.0830288,2.41596e-05,-4.95588e-07,-4.95588e-07,8.68319e-05,0,0,0,0
0.0722275,0.121003,2.93746e-05,1.97206e-06,1.97206e-06,0.000140225,0,0,0,0
0.0251482,0.0815273,2.39325e-05,-4.08597e-06,-4.08597e-06,8.70176e-05,0,0,0,0
0.024045,0.0849798,2.05361e-05,-3.20377e-07,-3.20377e-07,8.88979e-05,0,0,0,0
0.0239603,0.0818599,2.15491e-05,-3.74073e-06,-3.74073e-06,8.69065e-05,0,0,0,0
0.0224171,0.0823693,1.81184e-05,-3.22883e-06,-3.22883e-06,8.6675e-05,0,0,0,0
0.034009,0.0824197,3.69199e-05,-8.39435e-07,-8.39435e-07,8.86192e-05,0,0,0,0
0.0778135,0.120297,3.40436e-05,2.27123e-06,2.27123e-06,0.000140113,0,0,0,0
0.0851607,0.0843149,2.85456e-05,3.90948e-07,3.90948e-07,8.96993e-05,0,0,0,0
0.0468295,0.0370692,1.88436e-05,-1.3468e-06,-1.3468e-06,4.57926e-05,0,0,0,0
0.100367,0.0345109,3.96197e-05,2.44283e-06,2.44283e-06,4.60793e-05,0,0,0,0
0.0213055,0.0825943,1.85463e-05,-3.35598e-06,-3.35598e-06,8.74432e-05,0,0,0,0
0.0276057,0.0810489,2.7982e-05,-4.656e-06,-4.656e-06,8.71082e-05,0,0,0,0
0.0815113,0.120269,3.81167e-05,2.27563e-06,2.27563e-06,0.000140733,0,0,0,0
0.0810089,0.0934652,3.14346e-05,2.16186e-07,2.16186e-07,9.9777e-05,0,0,0,0
0.0830544,0.0355516,2.73234e-05,1.78209e-06,1.78209e-06,4.59453e-05,0,0,0,0
0.0458275,0.116624,6.15158e-05,-4.26689e-06,-4.26689e-06,0.000138365,0,0,0,0
0.059515,0.0342881,2.05732e-05,6.43244e-08,6.43244e-08,4.50889e-05,0,0,0,0
0.129301,0.0790652,4.40065e-05,6.94466e-06,6.94466e-06,8.72835e-05,0,0,0,0
0.0314203,0.0823078,3.13456e-05,-7.54347e-07,-7.54347e-07,8.73272e-05,0,0,0,0
0.0497144,0.115984,7.15722e-05,-4.80642e-06,-4.80642e-06,0.000139004,0,0,0,0
0.1199,0.0796089,3.7617e-05,6.02539e-06,6.02539e-06,8.67766e-05,0,0,0,0
0.110591,0.080469,3.2166e-05,5.24465e-06,5.24465e-06,8.72533e-05,0,0,0,0
0.019835,0.0831172,1.60354e-05,-2.99776e-06,-2.99776e-06,8.75064e-05,0,0,0,0
0.0845525,0.119075,3.9533e-05,2.7717e-06,2.7717e-06,0.000138722,0,0,0,0
0.0436911,0.0379785,1.62574e-05,-1.19758e-06,-1.19758e-06,4.56398e-05,0,0,0,0
0.0791193,0.0934766,2.97189e-05,1.88584e-07,1.88584e-07,9.98448e-05,0,0,0,0
0.0370492,0.0915101,3.93012e-05,-5.91716e-07,-5.91716e-07,9.84676e-05,0,0,0,0
0.03833,0.117547,4.67569e-05,-3.46129e-06,-3.46129e-06,0.000137574,0,0,0,0
0.0880273,0.0835911,3.01186e-05,5.7454e-07,5.7454e-07,8.90359e-05,0,0,0,0
0.0208353,0.0826585,1.80928e-05,-3.29506e-06,-3.29506e-06,8.75172e-05,0,0,0,0
0.10686,0.0814819,3.05235e-05,4.9699e-06,4.9699e-06,8.79067e-05,0,0,0,0
0.076357,0.0368736,2.34059e-05,1.48266e-06,1.48266e-06,4.63527e-05,0,0,0,0
0.088624,0.0834243,3.04607e-05,5.65195e-07,5.65195e-07,8.86025e-05,0,0,0,0
0.0762265,0.120597,3.2808e-05,2.16598e-06,2.16598e-06,0.000140472,0,0,0,0
0.0488887,0.0382783,1.76423e-05,-1.81119e-07,-1.81119e-07,4.74108e-05,0,0,0,0
0.0456234,0.0382084,1.77805e-05,-1.29864e-06,-1.29864e-06,4.5671e-05,0,0,0,0
0.0419269,0.0380492,1.4931e-05,-1.11755e-06,-1.11755e-06,4.562e-05,0,0,0,0
0.0657298,0.0352487,2.50218e-05,8.84356e-08,8.84356e-08,4.51788e-05,0,0,0,0
0.067472,0.0351543,2.67285e-05,4.65778e-08,4.65778e-08,4.54169e-05,0,0,0,0
0.0458464,0.115709,6.29308e-05,-4.62894e-06,-4.62894e-06,0.000137164,0,0,0,0
0.127116,0.0790055,4.22851e-05,6.70807e-06,6.70807e-06,8.69539e-05,0,0,0,0
0.0352608,0.0922981,3.61569e-05,-4.41032e-07,-4.41032e-07,9.89367e-05,0,0,0,0
0.0361915,0.0917354,3.6943e-05,-5.11996e-07,-5.11996e-07,9.83682e-05,0,0,0,0
0.0775975,0.12013,3.35995e-05,2.32635e-06,2.32635e-06,0.000139702,0,0,0,0
0.0323408,0.0921789,3.50667e-05,-3.94831e-07,-3.94831e-07,9.91146e-05,0,0,0,0
0.0450815,0.0379035,1.75621e-05,-1.31805e-06,-1.31805e-06,4.59765e-05,0,0,0,0
0.132086,0.0790865,4.62882e-05,7.24653e-06,7.24653e-06,8.76885e-05,0,0,0,0
0.0553032,0.0326375,1.8054e-05,2.41949e-08,2.41949e-08,4.51469e-05,0,0,0,0
0.0442885,0.0376259,1.70255e-05,-1.2952e-06,-1.2952e-06,4.61139e-05,0,0,0,0
0.0997513,0.0816557,2.63027e-05,4.41924e-06,4.41924e-06,8.74109e-05,0,0,0,0
0.0454792,0.0378702,1.76688e-05,-1.28294e-06,-1.28294e-06,4.568e-05,0,0,0,0
0.0294902,0.0829227,2.72651e-05,-5.98601e-07,-5.98601e-07,8.73125e-05,0,0,0,0
0.043103,0.0382559,1.61946e-05,-1.27711e-06,-1.27711e-06,4.64213e-05,0,0,0,0
0.0998883,0.0821471,3.87421e-05,9.07879e-07,9.07879e-07,8.84998e-05,0,0,0,0
0.0750906,0.120862,3.20375e-05,2.03845e-06,2.03845e-06,0.00014059,0,0,0,0
0.0427213,0.0905619,4.57499e-05,-9.50743e-07,-9.50743e-07,9.78116e-05,0,0,0,0
0.0400637,0.117205,4.82073e-05,-3.63331e-06,-3.63331e-06,0.000136982,0,0,0,0
0.0818183,0.120682,3.93853e-05,2.09642e-06,2.09642e-06,0.000141788,0,0,0,0
0.110193,0.0803114,3.19048e-05,5.21747e-06,5.21747e-06,8.73878e-05,0,0,0,0
0.100483,0.0818908,2.68867e-05,4.5022e-06,4.5022e-06,8.79866e-05,0,0,0,0
0.0237422,0.0818517,2.16667e-05,-3.7644e-06,-3.7644e-06,8.70234e-05,0,0,0,0
0.0406183,0.11682,5.05984e-05,-3.80074e-06,-3.80074e-06,0.000136917,0,0,0,0
0.0415735,0.0900799,4.86956e-05,-9.89733e-07,-9.89733e-07,9.81188e-05,0,0,0,0
0.0794109,0.11959,3.4742e-05,2.50112e-06,2.50112e-06,0.000138573,0,0,0,0
0.0315748,0.0822276,2.90356e-05,-6.72257e-07,-6.72257e-07,8.66505e-05,0,0,0,0
0.0812387,0.119831,3.70159e-05,2.44388e-06,2.44388e-06,0.000139563,0,0,0,0
0.0780451,0.120023,3.3899e-05,2.33693e-06,2.33693e-06,0.000139232,0,0,0,0
0.0730269,0.121335,3.06517e-05,1.84828e-06,1.84828e-06,0.000141022,0,0,0,0
